"OIL_DIST FILE"
"Oil_lab_num","Fractn_distlld_vol","Distlltn_temp (C)"
"20OF676902A",".75",""
"20OF676902A",".8",""
"20OF676902A",".85",""
"20OF676902A",".9",""
"20OF676902A",".95",""
"20OF676902A","1",""
"20OF677422A",".05","83.9"
"20OF677422A",".1","105.6"
"20OF677422A",".15","123.3"
"20OF677422A",".2","138.4"
"20OF677422A",".25","155.9"
"20OF677422A",".3","171.8"
"20OF677422A",".35","193.4"
"20OF677422A",".4","214.7"
"20OF677422A",".45","236.1"
"20OF677422A",".5","258.8"
"20OF677422A",".55","282.5"
"20OF677422A",".6","302.9"
"20OF677422A",".65","326.8"
"20OF677422A",".7",""
"20OF677422A",".75",""
"20OF677422A",".8",""
"20OF677422A",".85",""
"20OF677422A",".9",""
"20OF677422A",".95",""
"20OF677422A","1",""
"20OF679372A",".05","71.1"
"20OF679372A",".1","92.3"
"20OF679372A",".15","112.1"
"20OF679372A",".2","131.2"
"20OF679372A",".25","150.7"
"20OF679372A",".3","171.9"
"20OF679372A",".35","196.4"
"20OF679372A",".4","219.4"
"20OF679372A",".45","243.1"
"20OF679372A",".5","267.6"
"20OF679372A",".55","292"
"20OF679372A",".6","315"
"20OF679372A",".65","336.9"
"20OF679372A",".7",""
"20OF679372A",".75",""
"20OF679372A",".8",""
"20OF679372A",".85",""
"20OF679372A",".9",""
"20OF679372A",".95",""
"20OF679372A","1",""
"20OF680113A",".05","88.3"
"20OF680113A",".1","106.6"
"20OF680113A",".15","125"
"20OF680113A",".2","141.1"
"20OF680113A",".25","158.4"
"20OF680113A",".3","177"
"20OF680113A",".35","197.7"
"20OF680113A",".4","220.7"
"20OF680113A",".45","241.5"
"20OF680113A",".5","262.9"
"20OF680113A",".55","284.2"
"20OF680113A",".6","305.3"
"20OF680113A",".65","325.7"
"20OF680113A",".7","347.9"
"20OF680113A",".75",""
"20OF680113A",".8",""
"20OF680113A",".85",""
"20OF680113A",".9",""
"20OF680113A",".95",""
"20OF680113A","1",""
"20OF680113B",".05","97"
"20OF680113B",".1","121.2"
"20OF680113B",".15","141.5"
"20OF680113B",".2","161.4"
"20OF680113B",".25","182.4"
"20OF680113B",".3","203.6"
"20OF680113B",".35","228"
"20OF680113B",".4","251.6"
"20OF680113B",".45","275.8"
"20OF680113B",".5","298.6"
"20OF680113B",".55","317"
"20OF680113B",".6","337.9"
"20OF680113B",".65",""
"20OF680113B",".7",""
"20OF680113B",".75",""
"20OF680113B",".8",""
"20OF680113B",".85",""
"20OF680113B",".9",""
"20OF680113B",".95",""
"20OF680113B","1",""
"2131585","0","62"
"2131585",".05","108"
"2131585",".1","132"
"2131585",".15","156"
"2131585",".2","181"
"2131585",".25","207"
"2131585",".3","234"
"2131585",".35","259"
"2131585",".4","280"
"2131585",".45","301"
"2131585",".5","324"
"2131585",".55","346"
"21F754190",".05","90.8"
"21F754190",".1","115.1"
"21F754190",".15","135"
"21F754190",".2","154.4"
"21F754190",".25","178.4"
"21F754190",".3","200.6"
"21F754190",".35","223.5"
"21F754190",".4","253.1"
"21F754190",".45","274.2"
"21F754190",".5","296.5"
"21F754190",".55","318.7"
"21F754190",".6","341.9"
"21F754190",".65",""
"21F754190",".7",""
"21F754190",".75",""
"21F754190",".8",""
"21F754190",".85",""
"21F754190",".9",""
"21F754190",".95",""
"21F754190","1",""
"21OF698031A",".05","65.8"
"21OF698031A",".1","92.2"
"21OF698031A",".15","110.3"
"21OF698031A",".2","125.9"
"21OF698031A",".25","141.4"
"21OF698031A",".3","160.1"
"21OF698031A",".35","180.3"
"21OF698031A",".4","198.4"
"21OF698031A",".45","222.6"
"21OF698031A",".5","245.4"
"21OF698031A",".55","268.1"
"21OF698031A",".6","290.8"
"21OF698031A",".65","316.4"
"21OF698031A",".7","341.8"
"21OF698031A",".75",""
"21OF698031A",".8",""
"21OF698031A",".85",""
"21OF698031A",".9",""
"21OF698031A",".95",""
"21OF698031A","1",""
"21OF698031B",".05","87"
"21OF698031B",".1","108.5"
"21OF698031B",".15","125.3"
"21OF698031B",".2","141"
"21OF698031B",".25","157.9"
"21OF698031B",".3","177.3"
"21OF698031B",".35","199.4"
"21OF698031B",".4","226.4"
"21OF698031B",".45","249.7"
"21OF698031B",".5","272.6"
"21OF698031B",".55","294.5"
"21OF698031B",".6","314.8"
"21OF698031B",".65","335.8"
"21OF698031B",".7",""
"21OF698031B",".75",""
"21OF698031B",".8",""
"21OF698031B",".85",""
"21OF698031B",".9",""
"21OF698031B",".95",""
"21OF698031B","1",""
"21OF709398A",".05","71.3"
"21OF709398A",".1","87.5"
"21OF709398A",".15","98.1"
"21OF709398A",".2","105.7"
"21OF709398A",".25","112"
"21OF709398A",".3","118"
"21OF709398A",".35","123.1"
"21OF709398A",".4","128"
"21OF709398A",".45","133.2"
"21OF709398A",".5","138.4"
"21OF709398A",".55","143.7"
"21OF709398A",".6","150.4"
"21OF709398A",".65","157.2"
"21OF709398A",".7","164.5"
"21OF709398A",".75","172.4"
"21OF709398A",".8","183.6"
"21OF709398A",".85","195.4"
"21OF709398A",".9","208.9"
"21OF709398A",".95","232.7"
"21OF709398A","1",""
"21OF709398B",".05","71.2"
"21OF709398B",".1","85.7"
"21OF709398B",".15","93.4"
"21OF709398B",".2","100.5"
"21OF709398B",".25","106.7"
"21OF709398B",".3","112.9"
"21OF709398B",".35","118.7"
"21OF709398B",".4","123.1"
"21OF709398B",".45","126.9"
"21OF709398B",".5","134.3"
"21OF709398B",".55","139"
"21OF709398B",".6","144"
"21OF709398B",".65","150.9"
"21OF709398B",".7","158.2"
"21OF709398B",".75","166.9"
"21OF709398B",".8","177"
"21OF709398B",".85","189"
"21OF709398B",".9","205.3"
"21OF709398B",".95","228.8"
"21OF709398B","1",""
"21OF709398C",".05","72.1"
"21OF709398C",".1","87.1"
"21OF709398C",".15","97.1"
"21OF709398C",".2","104.8"
"21OF709398C",".25","111.3"
"21OF709398C",".3","117"
"21OF709398C",".35","122.7"
"21OF709398C",".4","127.8"
"21OF709398C",".45","133.2"
"21OF709398C",".5","137.7"
"21OF709398C",".55","145"
"21OF709398C",".6","152"
"21OF709398C",".65","159.9"
"21OF709398C",".7","168.5"
"21OF709398C",".75","178.4"
"21OF709398C",".8","188.9"
"21OF709398C",".85","201.7"
"21OF709398C",".9","217.8"
"21OF709398C",".95","242.2"
"21OF709398C","1",""
"21OF709398D",".05","85.5"
"21OF709398D",".1","100.7"
"21OF709398D",".15","110.4"
"21OF709398D",".2","117.7"
"21OF709398D",".25","124.1"
"21OF709398D",".3","130.3"
"21OF709398D",".35","135.4"
"21OF709398D",".4","141.3"
"21OF709398D",".45","147"
"21OF709398D",".5","154.1"
"21OF709398D",".55","162.4"
"21OF709398D",".6","169.1"
"21OF709398D",".65","177.5"
"21OF709398D",".7","186.3"
"21OF709398D",".75","195.1"
"21OF709398D",".8","206.7"
"21OF709398D",".85","219.1"
"21OF709398D",".9","236.6"
"21OF709398D",".95","262.9"
"21OF709398D","1",""
"21OF726527A",".05","62.2"
"21OF726527A",".1","83.4"
"21OF726527A",".15","100.8"
"21OF726527A",".2","116.3"
"21OF726527A",".25","131.9"
"21OF726527A",".3","149.5"
"21OF726527A",".35","169.5"
"21OF726527A",".4","190.9"
"21OF726527A",".45","211.6"
"21OF726527A",".5","233.7"
"21OF726527A",".55","259.4"
"21OF726527A",".6","283"
"21OF726527A",".65","306.5"
"21OF726527A",".7","328.3"
"21OF726527A",".75","348.3"
"21OF726527A",".8",""
"21OF726527A",".85",""
"21OF726527A",".9",""
"21OF726527A",".95",""
"21OF726527A","1",""
"21OF726527B",".05","76.3"
"21OF726527B",".1","99.2"
"21OF726527B",".15","116.6"
"21OF726527B",".2","130.6"
"21OF726527B",".25","146.3"
"21OF726527B",".3","164.4"
"21OF726527B",".35","188.8"
"21OF726527B",".4","209.2"
"21OF726527B",".45","230.5"
"21OF726527B",".5","254"
"21OF726527B",".55","275.4"
"21OF726527B",".6","297.7"
"21OF726527B",".65","319.7"
"21OF726527B",".7","344.6"
"21OF726527B",".75",""
"21OF726527B",".8",""
"21OF726527B",".85",""
"21OF726527B",".9",""
"21OF726527B",".95",""
"21OF726527B","1",""
"21OF736016A",".05","58.1"
"21OF736016A",".1","83.3"
"21OF736016A",".15","100.1"
"21OF736016A",".2","117"
"21OF736016A",".25","131.6"
"21OF736016A",".3","147.6"
"21OF736016A",".35","166.3"
"21OF736016A",".4","188.2"
"21OF736016A",".45","212.9"
"21OF736016A",".5","238.7"
"21OF736016A",".55","267"
"21OF736016A",".6","298"
"21OF736016A",".65","325.4"
"21OF736016A",".7",""
"21OF736016A",".75",""
"21OF736016A",".8",""
"21OF736016A",".85",""
"21OF736016A",".9",""
"21OF736016A",".95",""
"21OF736016A","1",""
"21OF736016B",".05","59.2"
"21OF736016B",".1","74.7"
"21OF736016B",".15","87.1"
"21OF736016B",".2","98.7"
"21OF736016B",".25","109.7"
"21OF736016B",".3","121.4"
"21OF736016B",".35","133.8"
"21OF736016B",".4","148.2"
"21OF736016B",".45","171.9"
"21OF736016B",".5","194.9"
"21OF736016B",".55","219.9"
"21OF736016B",".6","247.1"
"21OF736016B",".65","274.9"
"21OF736016B",".7","304.6"
"21OF736016B",".75",""
"21OF736016B",".8",""
"21OF736016B",".85",""
"21OF736016B",".9",""
"21OF736016B",".95",""
"21OF736016B","1",""
"21OF736016C",".05","94.6"
"21OF736016C",".1","112.3"
"21OF736016C",".15","125"
"21OF736016C",".2","135.1"
"21OF736016C",".25","148.6"
"21OF736016C",".3","163.5"
"21OF736016C",".35","177.9"
"21OF736016C",".4","194.1"
"21OF736016C",".45","215.3"
"21OF736016C",".5","234.6"
"21OF736016C",".55","255.9"
"21OF736016C",".6","278.5"
"21OF736016C",".65","302.3"
"21OF736016C",".7","330.5"
"21OF736016C",".75",""
"21OF736016C",".8",""
"21OF736016C",".85",""
"21OF736016C",".9",""
"21OF736016C",".95",""
"21OF736016C","1",""
"21OF794233A",".05","92.4"
"21OF794233A",".1","121.4"
"21OF794233A",".15","153"
"21OF794233A",".2","182.3"
"21OF794233A",".25","209.2"
"21OF794233A",".3","240"
"21OF794233A",".35","264.2"
"21OF794233A",".4","286"
"21OF794233A",".45","304.4"
"21OF794233A",".5","317.6"
"21OF794233A",".55",""
"21OF794233A",".6",""
"21OF794233A",".65",""
"21OF794233A",".7",""
"21OF794233A",".75",""
"21OF794233A",".8",""
"21OF794233A",".85",""
"21OF794233A",".9",""
"21OF794233A",".95",""
"21OF794233A","1",""
"21OF811531A",".05","50.8"
"21OF811531A",".1","61.1"
"21OF811531A",".15","68.5"
"21OF811531A",".2","76.7"
"21OF811531A",".25","84"
"21OF811531A",".3","90.8"
"21OF811531A",".35","97.3"
"21OF811531A",".4","105.5"
"21OF811531A",".45","112.9"
"21OF811531A",".5","121.7"
"21OF811531A",".55","130.9"
"21OF811531A",".6","144"
"21OF811531A",".65","160.3"
"21OF811531A",".7","183.5"
"21OF811531A",".75","212"
"21OF811531A",".8","244.5"
"21OF811531A",".85","282.1"
"21OF811531A",".9","320.8"
"21OF811531A",".95","340"
"21OF811531B",".05","48.2"
"21OF811531B",".1","59.1"
"21OF811531B",".15","67.4"
"21OF811531B",".2","74.7"
"21OF811531B",".25","80.8"
"21OF811531B",".3","86.4"
"21OF811531B",".35","92"
"21OF811531B",".4","95.9"
"21OF811531B",".45","100.5"
"21OF811531B",".5","105"
"21OF811531B",".55","109.6"
"21OF811531B",".6","113.7"
"21OF811531B",".65","117.6"
"21OF811531B",".7","123.8"
"21OF811531B",".75","127.8"
"21OF811531B",".8","134.1"
"21OF811531B",".85","142.8"
"21OF811531B",".9","153.3"
"21OF811531B",".95","170.2"
"21OF811531C",".05","44.3"
"21OF811531C",".1","55.3"
"21OF811531C",".15","66.6"
"21OF811531C",".2","77.3"
"21OF811531C",".25","88.1"
"21OF811531C",".3","99"
"21OF811531C",".35","109.9"
"21OF811531C",".4","121"
"21OF811531C",".45","131.7"
"21OF811531C",".5","148"
"21OF811531C",".55","165.4"
"21OF811531C",".6","186.3"
"21OF811531C",".65","208.6"
"21OF811531C",".7","232"
"21OF811531C",".75","257.5"
"21OF811531C",".8","281.4"
"21OF811531C",".85","302.6"
"21OF811531C",".9","321.8"
"21OF811531C",".95","339.8"
"21OF811531D",".05","36"
"21OF811531D",".1","42.8"
"21OF811531D",".15","55.3"
"21OF811531D",".2","67.7"
"21OF811531D",".25","76.2"
"21OF811531D",".3","84.3"
"21OF811531D",".35","92.5"
"21OF811531D",".4","99.6"
"21OF811531D",".45","106.9"
"21OF811531D",".5","113.7"
"21OF811531D",".55","120.4"
"21OF811531D",".6","128"
"21OF811531D",".65","135.3"
"21OF811531D",".7","146.7"
"21OF811531D",".75","160.5"
"21OF811531D",".8","180.5"
"21OF811531D",".85","207.5"
"21OF811531D",".9","243.1"
"21OF811531D",".95","290"
"21OF811531E",".05",""
"21OF811531E",".1",""
"21OF811531E",".15",""
"21OF811531E",".2",""
"21OF811531E",".25",""
"21OF811531E",".3",""
"21OF811531E",".35",""
"21OF811531E",".4",""
"21OF811531E",".45",""
"21OF811531E",".5",""
"21OF811531E",".55",""
"21OF811531E",".6",""
"21OF811531E",".65",""
"21OF811531E",".7",""
"21OF811531E",".75",""
"21OF811531E",".8",""
"21OF811531E",".85",""
"21OF811531E",".9",""
"21OF811531E",".95",""
"21OF811531E","1",""
"21OF811531F",".05","46.1"
"21OF811531F",".1","56.8"
"21OF811531F",".15","65.5"
"21OF811531F",".2","72.9"
"21OF811531F",".25","79.3"
"21OF811531F",".3","85.5"
"21OF811531F",".35","90.9"
"21OF811531F",".4","96"
"21OF811531F",".45","100.6"
"21OF811531F",".5","105.5"
"21OF811531F",".55","110.8"
"21OF811531F",".6","115.7"
"21OF811531F",".65","120.8"
"21OF811531F",".7","126.1"
"21OF811531F",".75","133.9"
"21OF811531F",".8","143.3"
"21OF811531F",".85","154.6"
"21OF811531F",".9","173.4"
"21OF811531F",".95","211.2"
"21OF811531G",".05","42.5"
"21OF811531G",".1","58.4"
"21OF811531G",".15","71.2"
"21OF811531G",".2","79.6"
"21OF811531G",".25","88.6"
"21OF811531G",".3","95.8"
"21OF811531G",".35","102.6"
"21OF811531G",".4","109.1"
"21OF811531G",".45","114.9"
"21OF811531G",".5","121"
"21OF811531G",".55","127.6"
"21OF811531G",".6","134.6"
"21OF811531G",".65","143.9"
"21OF811531G",".7","156.1"
"21OF811531G",".75","172.3"
"21OF811531G",".8","197.9"
"21OF811531G",".85","233.5"
"21OF811531G",".9","276.4"
"21OF811531H",".05","38.6"
"21OF811531H",".1","47.6"
"21OF811531H",".15","53.4"
"21OF811531H",".2","60"
"21OF811531H",".25","66.5"
"21OF811531H",".3","72.4"
"21OF811531H",".35","79"
"21OF811531H",".4","85.3"
"21OF811531H",".45","90"
"21OF811531H",".5","95.4"
"21OF811531H",".55","100.9"
"21OF811531H",".6","106.2"
"21OF811531H",".65","115"
"21OF811531H",".7","124.1"
"21OF811531H",".75","130.5"
"21OF811531H",".8","137.2"
"21OF811531H",".85","150.5"
"21OF811531H",".9","172.6"
"21OF811531H",".95","205.4"
"21OF811531I",".05","34.7"
"21OF811531I",".1","45.5"
"21OF811531I",".15","52.1"
"21OF811531I",".2","60.1"
"21OF811531I",".25","67.3"
"21OF811531I",".3","74.1"
"21OF811531I",".35","81.1"
"21OF811531I",".4","87.7"
"21OF811531I",".45","93.8"
"21OF811531I",".5","100"
"21OF811531I",".55","110.1"
"21OF811531I",".6","117.6"
"21OF811531I",".65","122.9"
"21OF811531I",".7","132.3"
"21OF811531I",".75","141.7"
"21OF811531I",".8","155.4"
"21OF811531I",".85","173.6"
"21OF811531I",".9","212.2"
"21OF811531I",".95","265.1"
"21OF811531J",".05","46.9"
"21OF811531J",".1","56.6"
"21OF811531J",".15","64.3"
"21OF811531J",".2","71.6"
"21OF811531J",".25","77.8"
"21OF811531J",".3","83.7"
"21OF811531J",".35","88.9"
"21OF811531J",".4","93.6"
"21OF811531J",".45","98.3"
"21OF811531J",".5","102.6"
"21OF811531J",".55","107.3"
"21OF811531J",".6","111.6"
"21OF811531J",".65","116.6"
"21OF811531J",".7","121.9"
"21OF811531J",".75","126.8"
"21OF811531J",".8","133.7"
"21OF811531J",".85","141.8"
"21OF811531J",".9","153.6"
"21OF811531J",".95","174.6"
"21OF811531K",".05","42.2"
"21OF811531K",".1","50.4"
"21OF811531K",".15","60.2"
"21OF811531K",".2","67.7"
"21OF811531K",".25","71.4"
"21OF811531K",".3","80"
"21OF811531K",".35","84.6"
"21OF811531K",".4","89.6"
"21OF811531K",".45","94.9"
"21OF811531K",".5","100"
"21OF811531K",".55","105.1"
"21OF811531K",".6","112.7"
"21OF811531K",".65","118.4"
"21OF811531K",".7","124.7"
"21OF811531K",".75","132.8"
"21OF811531K",".8","143.9"
"21OF811531K",".85","162.9"
"21OF811531K",".9","203.1"
"21OF811531K",".95","284.5"
"21OF811531L",".05","40.4"
"21OF811531L",".1","52.9"
"21OF811531L",".15","62.6"
"21OF811531L",".2","72.2"
"21OF811531L",".25","78.1"
"21OF811531L",".3","84.5"
"21OF811531L",".35","91.3"
"21OF811531L",".4","96.4"
"21OF811531L",".45","101.9"
"21OF811531L",".5","107.7"
"21OF811531L",".55","113"
"21OF811531L",".6","118"
"21OF811531L",".65","126.5"
"21OF811531L",".7","132.8"
"21OF811531L",".75","140.1"
"21OF811531L",".8","150"
"21OF811531L",".85","165.6"
"21OF811531L",".9","193.6"
"21OF811531L",".95","251.4"
"21OF811531M",".05","52.3"
"21OF811531M",".1","65.8"
"21OF811531M",".15","75"
"21OF811531M",".2","83.5"
"21OF811531M",".25","91.3"
"21OF811531M",".3","98.4"
"21OF811531M",".35","104.9"
"21OF811531M",".4","111.7"
"21OF811531M",".45","118.7"
"21OF811531M",".5","125.6"
"21OF811531M",".55","134.1"
"21OF811531M",".6","144.6"
"21OF811531M",".65","158.4"
"21OF811531M",".7","178.7"
"21OF811531M",".75","207.5"
"21OF811531M",".8","245.4"
"21OF811531M",".85","291.6"
"21OF811531N2",".05","42.2"
"21OF811531N2",".1","53.1"
"21OF811531N2",".15","61.4"
"21OF811531N2",".2","69.1"
"21OF811531N2",".25","76"
"21OF811531N2",".3","81.5"
"21OF811531N2",".35","88"
"21OF811531N2",".4","93.7"
"21OF811531N2",".45","98.9"
"21OF811531N2",".5","103.2"
"21OF811531N2",".55","107.3"
"21OF811531N2",".6","112.3"
"21OF811531N2",".65","119.4"
"21OF811531N2",".7","125.8"
"21OF811531N2",".75","132.2"
"21OF811531N2",".8","140.7"
"21OF811531N2",".85","153.1"
"21OF811531N2",".9","172.6"
"21OF811531N2",".95","220.6"
"21OF811531O",".05","44.1"
"21OF811531O",".1","53.9"
"21OF811531O",".15","61.8"
"21OF811531O",".2","69.3"
"21OF811531O",".25","76.9"
"21OF811531O",".3","83"
"21OF811531O",".35","88.6"
"21OF811531O",".4","93.8"
"21OF811531O",".45","98.9"
"21OF811531O",".5","103.8"
"21OF811531O",".55","108.8"
"21OF811531O",".6","115.1"
"21OF811531O",".65","122.4"
"21OF811531O",".7","128.1"
"21OF811531O",".75","135.1"
"21OF811531O",".8","145.2"
"21OF811531O",".85","158.4"
"21OF811531O",".9","184.7"
"21OF811531O",".95","237.8"
"21OF816997A",".05","64.8"
"21OF816997A",".1","85.8"
"21OF816997A",".15","102.7"
"21OF816997A",".2","117.6"
"21OF816997A",".25","131.8"
"21OF816997A",".3","149.3"
"21OF816997A",".35","170.3"
"21OF816997A",".4","192.3"
"21OF816997A",".45","221"
"21OF816997A",".5","244.6"
"21OF816997A",".55","267.6"
"21OF816997A",".6","294.3"
"21OF816997A",".65","317.5"
"21OF816997B",".05","52"
"21OF816997B",".1","74.1"
"21OF816997B",".15","92.7"
"21OF816997B",".2","109.2"
"21OF816997B",".25","125.6"
"21OF816997B",".3","144.5"
"21OF816997B",".35","164.9"
"21OF816997B",".4","188.9"
"21OF816997B",".45","213.3"
"21OF816997B",".5","238.3"
"21OF816997B",".55","264.4"
"21OF816997B",".6","288.4"
"21OF816997B",".65","314.5"
"21OF816997B",".7","336.9"
"21OF823427A",".05","63.5"
"21OF823427A",".1","82"
"21OF823427A",".15","94.2"
"21OF823427A",".2","102.9"
"21OF823427A",".25","109.3"
"21OF823427A",".3","114.8"
"21OF823427A",".35","119.9"
"21OF823427A",".4","124.4"
"21OF823427A",".45","129.1"
"21OF823427A",".5","133.8"
"21OF823427A",".55","140.1"
"21OF823427A",".6","144.5"
"21OF823427A",".65","150.5"
"21OF823427A",".7","157.9"
"21OF823427A",".75","165.6"
"21OF823427A",".8","174.4"
"21OF823427A",".85","185.6"
"21OF823427A",".9","200.3"
"21OF823427A",".95","224"
"21OF823427B",".05","65.2"
"21OF823427B",".1","81.4"
"21OF823427B",".15","91.7"
"21OF823427B",".2","100.1"
"21OF823427B",".25","105.9"
"21OF823427B",".3","111.9"
"21OF823427B",".35","116.2"
"21OF823427B",".4","121.1"
"21OF823427B",".45","125"
"21OF823427B",".5","130.4"
"21OF823427B",".55","137.4"
"21OF823427B",".6","142.1"
"21OF823427B",".65","147.3"
"21OF823427B",".7","153.6"
"21OF823427B",".75","159"
"21OF823427B",".8","167.7"
"21OF823427B",".85","179.4"
"21OF823427B",".9","194.7"
"21OF823427B",".95","219.8"
"21OF823427C",".05","84.8"
"21OF823427C",".1","111.9"
"21OF823427C",".15","123"
"21OF823427C",".2","131.3"
"21OF823427C",".25","138.2"
"21OF823427C",".3","145.1"
"21OF823427C",".35","153.2"
"21OF823427C",".4","161.8"
"21OF823427C",".45","169.7"
"21OF823427C",".5","176.4"
"21OF823427C",".55","183.4"
"21OF823427C",".6","190.7"
"21OF823427C",".65","197.3"
"21OF823427C",".7","204.2"
"21OF823427C",".75","211.6"
"21OF823427C",".8","219.1"
"21OF823427C",".85","226.5"
"21OF823427C",".9","235.9"
"21OF823427C",".95","253.4"
"21OF840604A",".05","55.3"
"21OF840604A",".1","67.7"
"21OF840604A",".15","79.2"
"21OF840604A",".2","89.2"
"21OF840604A",".25","98.2"
"21OF840604A",".3","107"
"21OF840604A",".35","115.8"
"21OF840604A",".4","124.2"
"21OF840604A",".45","134.1"
"21OF840604A",".5","149.1"
"21OF840604A",".55","164.9"
"21OF840604A",".6","184.3"
"21OF840604A",".65","207.2"
"21OF840604A",".7","233.8"
"21OF840604A",".75","264.3"
"21OF840604A",".8","293.7"
"21OF842110A",".05","62.3"
"21OF842110A",".1","80.2"
"21OF842110A",".15","95.6"
"21OF842110A",".2","110.2"
"21OF842110A",".25","124.9"
"21OF842110A",".3","139.5"
"21OF842110A",".35","157.3"
"21OF842110A",".4","186.9"
"21OF842110A",".45","213.3"
"21OF842110A",".5","237.5"
"21OF842110A",".55","265.9"
"21OF842110A",".6","295.3"
"21OF842110A",".65","324.5"
"21OF842110A",".7","348.1"
"21OF842110B",".05","63.6"
"21OF842110B",".1","85.1"
"21OF842110B",".15","103.8"
"21OF842110B",".2","122"
"21OF842110B",".25","139.7"
"21OF842110B",".3","166.2"
"21OF842110B",".35","191.4"
"21OF842110B",".4","216.1"
"21OF842110B",".45","242.3"
"21OF842110B",".5","269.9"
"21OF842110B",".55","298.7"
"21OF842110B",".6","325.8"
"21OF842110B",".65","352.3"
"21OF845894A",".05","63.5"
"21OF845894A",".1","83"
"21OF845894A",".15","99.5"
"21OF845894A",".2","112.3"
"21OF845894A",".25","124.3"
"21OF845894A",".3","137"
"21OF845894A",".35","153.4"
"21OF845894A",".4","174.4"
"21OF845894A",".45","196.1"
"21OF845894A",".5","219.3"
"21OF845894A",".55","243.2"
"21OF845894A",".6","269.2"
"21OF845894A",".65","295.5"
"21OF845894A",".7","325.5"
"21OF845894A",".75","356.6"
"2209140",".05","63"
"2209140",".1","74"
"2209140",".15","83"
"2209140",".2","90"
"2209140",".25","97"
"2209140",".3","102"
"2209140",".35","108"
"2209140",".4","113"
"2209140",".45","118"
"2209140",".5","123"
"2209140",".55","130"
"2209140",".6","141"
"2209140",".65","148"
"2209140",".7","158"
"2209140",".75","186"
"2209140",".8","186"
"2209140",".85","212"
"2209140",".9","245"
"2209140",".95",""
"2209140","1",""
"2213401",".05","70"
"2213401",".1","85"
"2213401",".15","101"
