Well Authorization Number,Completion Event Sequence,UWI,Zone Prod Period,Area Code,Formtn Code,Well Area Name,Oper Abbreviation,Production Days,Gas Production (e3m3),Oil Production (m3),Condensate Production (m3),Water Production (m3),Marketable Gas Volume (e3m3),Ethane Sales Volume (m3),Propane Sales Volume (m3),Butane Sales Volume (m3),Pentane Sales Volume (m3)
11003,00,200A098B094P0100,202203,4700,8200,HELMET,CNRL,31,291.1,0,5,9,257.8,0,0,0,12.2
11614,00,200B024B094O1400,202203,5852,2805,MAXHAMISH,BENCH CREEK RES,31,45.9,0,2.4,.7,42.1,.1,.3,.5,.8
10539,02,202B025I094B1602,202204,0800,4800,BEG,CNRL,19.4,25.7,0,0,0,13.9,0,.8,.8,.8
12209,02,200B018A094P0802,202203,4700,8200,HELMET,CNRL,31,11,0,.1,.3,9.3,0,0,0,.2
11114,00,200D081F094H0900,202203,3380,2630,RING,CNRL,31,11.5,0,0,.3,9.3,0,.4,1,1.3
10601,00,200C066H094H1600,202204,7660,4990,RING,CNRL,30,23.8,0,0,.5,20.6,0,.5,1.5,2.3
12098,00,200A065K094H0900,202204,3380,2630,RING,CNRL,30,22.7,0,0,.5,20.2,0,.7,2.2,2.6
11201,00,200D072J094O1100,202204,5852,2805,MAXHAMISH,BENCH CREEK RES,30,30.8,0,1.4,.6,26.4,0,.3,.4,.6
12211,04,200B073J094P0104,202204,4700,8200,HELMET,CNRL,30,27.1,0,.4,.6,24.5,0,0,0,.2
10627,02,100142408514W602,202203,2000,4800,BOUNDARY,CANLIN,31,398.1,0,65.1,1.3,397.3,0,0,.9,3.2
12415,00,200B086J094H0900,202203,7660,4990,RING,CNRL,31,23.2,0,0,.5,20.7,0,.6,1.5,3.4
13913,00,200C016I094H0300,202203,7250,2400,PICKELL,CNRL,31,18.3,0,.5,.3,10.4,0,.5,.4,.1
13475,02,100092508416W602,202203,3560,2700,FLATROCK,CNRL,28.7,212.1,0,0,0,209,0,0,0,10.6
13094,00,200C029F094H0900,202204,3380,2630,DAHL,CNRL,30,40.2,0,0,.9,36,0,.7,2,2.3
14061,00,202D057G093I0900,202203,6480,0180,OJAY,CNRL,30,165.7,0,0,2.4,94.8,0,0,0,0
14142,02,200B061C094I1302,202203,4470,8200,GUNNELL,NTE CANADA,31,86.7,0,.5,3.8,78.9,0,0,0,0
14174,02,200A062B093P0102,202203,5170,2200,KELLY,CVE ENERGY,31,57.6,0,0,1.2,49.7,7.3,2.6,.8,1.2
14174,02,200A062B093P0102,202204,5170,2200,KELLY,CVE ENERGY,29,47.3,0,0,1,41.3,5.9,2.2,.8,0
13264,03,200A023F093P0103,202203,5170,2200,KELLY,CVE ENERGY,30.5,244.5,0,0,5.2,211.9,27.1,5,1.7,2.1
13267,00,200D015D094H1600,202203,3380,2630,RING,CNRL,31,17.7,0,0,.4,14.9,0,.3,.9,1
12756,00,200B035L094H0900,202204,3380,2630,DAHL,CNRL,30,71.8,0,0,1.7,64,.1,1.6,4.1,3.8
15254,00,200A009C094P0700,202203,4700,8200,DESAN,ISH,31,3.1,0,.1,0,1.9,0,0,0,0
15258,00,200A089G094I0800,202203,1300,8200,BIVOUAC,CVE ENERGY,21.4,29.3,0,0,0,23.6,0,.1,0,1.5
15271,00,200B061K094I0800,202204,3450,8200,HAY,CVE ENERGY,16.5,14.5,0,0,.4,13.1,0,0,0,.6
15290,00,200D018F094P1200,202203,7200,8200,TSEA,NTE CANADA,31,41.4,0,.5,.9,34.8,0,0,0,0
14472,00,200D057G094O1100,202203,5852,2805,MAXHAMISH,BENCH CREEK RES,31,77.6,0,4.1,1.2,71.3,.1,.6,.8,1.4
15334,00,200D065J094I1200,202203,4470,8200,SAHTANEH,NTE CANADA,31,33.4,0,.6,1.5,30.4,0,0,0,0
14502,00,200A064H094P1100,202203,4700,8200,HELMET,ERIKSON,31,47.4,0,1.8,.1,37,0,0,0,0
15933,00,200A020I094I0900,202204,4650,2600,HAY,HARVEST,30,81.6,43.5,0,7930.2,0,0,0,0,3.6
15013,02,200C086B094P0402,202204,4470,8200,GUNNELL,NTE CANADA,30,3.4,0,0,.1,2.6,0,0,0,0
15033,00,200B015G094P0400,202203,4470,8200,GUNNELL,NTE CANADA,31,23.1,0,.1,.5,19.2,0,0,0,0
15372,03,200B002G093P0303,202202,2860,4100,BULLMOOSE,CNRL,27,2398.4,0,0,12.7,1457.8,0,0,0,0
16095,00,200A021D094P0700,202203,4700,8200,DESAN,ISH,31,13.2,0,.3,0,13.1,0,0,0,.1
15037,00,200A021L094I1200,202204,4470,8200,ELLEH,NTE CANADA,30,180,0,2.1,10.9,158,0,0,0,0
15040,00,200B040K094I1200,202204,4470,8200,SEXTET,NTE CANADA,30,20.3,0,.3,1.2,17.5,0,0,0,0
15844,02,200C033J093P0102,202203,5170,2505,KELLY,SPARTAN,31,.5,0,0,0,.5,0,0,0,0
15844,02,200C033J093P0102,202204,5170,2505,KELLY,SPARTAN,30,.3,0,0,0,.3,0,0,0,0
15856,04,200B066C093I1604,202203,6480,0180,OJAY,CVE ENERGY,31,23.5,0,0,.4,20,.7,.1,0,0
15992,02,100110208814W602,202203,2020,4540,N BOUNDARY,TOURMALINE,28,25.6,0,.4,.6,21.6,0,0,.1,.1
16103,00,200A077H093P0100,202204,9030,2800,KELLY,OVV,3.8,40.3,0,0,.9,37.8,0,0,0,0
16108,00,200C007G094P0400,202203,4470,8200,GUNNELL,NTE CANADA,31,58.3,0,0,1.3,49.2,0,0,0,0
15876,00,200A039F093P0100,202204,5170,2505,KELLY,CVE ENERGY,30,25,0,.2,.5,21.9,2.3,.4,0,0
15878,00,200B064B093P0100,202204,5170,2510,KELLY,CVE ENERGY,30,14.8,0,0,.3,13.2,1.4,.4,0,0
14691,00,200D092B094H0400,202204,6400,4100,NIG,TOURMALINE,30,200.5,0,3.4,42.8,168.3,0,0,3,7.2
14714,00,200A045G094O1400,202204,5852,2805,MAXHAMISH,BENCH CREEK RES,30,27.8,0,1.2,.5,23.8,0,.2,.3,.5
15170,00,200C040K094H1000,202204,4485,4990,GUTAH,CNRL,30,64.8,0,0,1.5,55.8,0,2.1,5.7,8.5
14770,00,200D062B094P0200,202204,4700,8200,TOOGA,CNRL,30,37.8,0,.7,1.5,34.5,0,0,0,1
15205,00,200B059K094I1200,202204,4470,8200,GUNNELL,NTE CANADA,30,3.3,0,0,.2,2.6,0,0,0,0
15208,00,200A064K094I1200,202203,4470,8200,GUNNELL,NTE CANADA,31,55.6,0,.8,4,48.5,0,0,0,0
16043,02,200B083E093P0102,202204,6430,2200,NOEL,CVE ENERGY,30,53.6,0,.6,1,46.7,3.6,.7,0,0
14803,00,200B037J094H0300,202203,8260,4100,PICKELL,CNRL,31,36.5,0,.8,.8,29.7,0,1,1.1,1
15703,00,200A028B094H0600,202203,8260,4100,WARGEN,TOURMALINE,26,97.5,0,13.1,5.7,79.2,0,4.7,5.6,4.6
17010,00,202D001G094I0900,202203,4650,2600,HAY,HARVEST,29.4,9.1,112.4,0,2050,0,0,0,0,.3
17015,00,202D021G094I0900,202204,4650,2600,HAY,HARVEST,30,8.7,174.6,0,4900.6,0,0,0,0,1.4
17039,00,200A087F094I1200,202204,4470,8200,ELLEH,NTE CANADA,30,68.6,0,.7,4.1,60,0,0,0,0
17052,02,200C005K094I1202,202204,4470,8200,ELLEH,NTE CANADA,30,62,0,.3,3.7,54.1,0,0,0,0
17063,00,200D009H094I0900,202203,4650,2600,HAY,HARVEST,28.4,8.8,46.7,0,4010.8,0,0,0,0,.5
16791,00,200B073C094I1300,202203,4470,8200,GUNNELL,NTE CANADA,31,53.1,0,.9,1.2,45,0,0,0,0
16792,00,200A055C094I1300,202204,4470,8200,GUNNELL,NTE CANADA,30,96.5,0,.5,4.2,82.1,0,0,0,0
16525,00,200A008G093P0800,202202,3340,2000,CUTBANK,SPARTAN,28,104.5,0,.9,1.9,86.4,15.9,4.3,0,0
16229,00,200D003G094P0400,202204,4470,8200,GUNNELL,NTE CANADA,30,46.7,0,0,2,39.4,0,0,0,0
16535,03,100050708222W603,202204,6140,4800,MONIAS,ADU,9,48.2,0,0,2.6,42.6,0,0,0,0
16845,02,100160108815W602,202204,2020,4800,N BOUNDARY,ENERCAPITA,28,82.4,0,10.7,5.1,61.7,0,.8,1.4,1.4
16577,00,200A044A094P0600,202204,4700,8200,DESAN,ISH,30,1.2,0,0,0,1.2,0,0,0,0
16583,00,200D054K094P1000,202203,4700,8200,HELMET,CNRL,31,36.4,0,0,1.3,32.5,0,0,0,0
16585,02,200D084D093I1602,202203,6480,0180,OJAY,CNRL,31,70.5,0,0,1.1,51.1,0,0,0,0
16848,00,202C082C093P0800,202204,9030,2800,NOEL,OVV,10.3,81.9,0,0,1.8,77.3,0,0,0,0
17180,00,200A041K094P1000,202204,4700,8200,HELMET,ERIKSON,30,33,0,0,0,26.2,0,0,0,0
16286,00,200C060G094I1300,202204,4470,8200,GUNNELL,NTE CANADA,30,14.6,0,0,.6,12.3,0,0,0,0
16288,00,200A069G094I1300,202204,4470,8200,GUNNELL,NTE CANADA,30,49.5,0,0,2.1,42,0,0,0,0
16906,00,200B013G093I1600,202204,4780,0180,HIDING,CNRL,30,94.7,0,0,1.6,81.4,4.8,.5,.2,.1
17203,00,200D088C093P1000,202204,9030,2800,BRASSEY,CVE ENERGY,30,31.2,0,.4,.6,24.6,3.2,.4,0,0
17212,00,200A029F094I1200,202203,4470,8200,ELLEH,NTE CANADA,31,11.3,0,.2,.8,9.4,0,0,0,0
16322,02,200D081J094B1602,202204,0800,2600,BEG,CNRL,28.2,459.2,0,.8,8.9,263.8,.4,14.3,15.4,13.5
16954,00,200C051F094I1300,202203,4470,8200,GUNNELL,NTE CANADA,31,71.8,0,.6,1.6,61,0,0,0,0
16673,00,200D080I093P0100,202204,9030,2800,CUTBANK,OVV,28.8,201.1,0,0,5.6,186.7,0,.1,.2,4.1
16989,00,200C058C093P1000,202202,9030,2800,BRASSEY,CVE ENERGY,28,30.4,0,.2,.5,24,1.8,.4,0,0
17803,02,200A036F093P1002,202203,2100,2700,BRASSEY,CVE ENERGY,2.1,.8,0,0,0,.6,.3,0,0,0
18508,02,200D026I094A1502,202204,6800,4100,PEEJAY,CNRL,30,194.2,0,8.1,6.5,172.9,0,2.3,3.3,5.1
17392,00,200B009L094H1000,202203,4485,4990,GUTAH,CNRL,31,19.9,0,0,.5,16.5,0,.7,1.5,1.6
18207,00,200D055G094H1500,202204,5160,4990,KAHNTAH,CNRL,30,8.4,0,0,.2,6.8,0,.2,.6,1.1
18831,00,200D010G094P0400,202203,4470,8200,GUNNELL,NTE CANADA,31,59.1,0,.3,1.3,49.5,0,0,0,0
17452,00,102113008814W600,202204,2020,4800,OSBORN,TOURMALINE,30,7.4,0,.2,.2,6.1,0,0,0,.1
18737,00,200A041C094H0600,202203,8260,4100,WARGEN,CNRL,31,22,0,.5,.5,18.7,0,1,1.3,1.2
18847,00,200B047A094P0800,202203,4700,8200,HELMET,CNRL,31,12.2,0,.2,.3,10.5,0,0,0,.1
18853,00,200C036E094I0500,202204,3455,8200,SWAT,NTE CANADA,30,28.5,0,0,1.7,24.6,0,0,0,0
17563,00,200C005A093P1000,202204,9030,2800,SUNDOWN,CVE ENERGY,30,41.1,0,.5,.8,33.5,3.4,.8,0,0
17960,00,200A028E093P1000,202203,9030,2800,BRASSEY,CVE ENERGY,28.5,57.9,0,.5,1.2,45.3,9.2,2.2,.8,0
18291,02,200C073F094P0102,202203,4700,8200,HELMET,CNRL,31,80.3,0,1.4,2.5,71.4,0,0,0,.9
18660,02,200B089K094H1002,202204,4485,4990,GUTAH,CNRL,30,6.8,0,0,.1,5.4,0,.2,.7,1.1
17965,00,200D016C094P0100,202204,4700,8200,HELMET,CNRL,30,31.5,0,.6,1.3,28.6,0,0,0,.3
18333,00,200D007D094I1200,202204,3455,8200,ELLEH,NTE CANADA,30,39.6,0,.5,2.3,34,0,0,0,0
18339,00,200B063F094P0100,202204,4700,8200,HELMET,CNRL,29,23.4,0,0,.1,20.7,0,0,0,.3
17659,00,200C017K094I1200,202204,4700,8200,ELLEH,NTE CANADA,30,63.8,0,.3,3.9,55.7,0,0,0,0
18362,00,200C051I094H1100,202204,4485,4990,GUTAH,CNRL,30,56.7,0,0,1.3,49.2,.1,1.6,4.1,5.8
18402,00,200B041G094B0800,202202,0320,2600,ALTARES,PETRONAS,28,135.6,0,0,6.3,128.4,0,2,3,2.4
18402,00,200B041G094B0800,202204,0320,2600,ALTARES,PETRONAS,22,59.1,0,0,2.8,55.9,0,1.2,1.8,1.2
18581,00,200C070C094P0700,202204,4700,8200,DESAN,ISH,30,77.2,0,.5,.6,73.4,0,0,0,1
18600,00,200C092A093P0700,202204,6430,2200,NOEL,CVE ENERGY,17.2,8.4,0,.1,.2,7.1,1.2,.8,0,0
18083,00,200A061E094I0900,202204,3450,8200,EKWAN,PEA,30,101.3,0,5,4.8,92.7,0,0,0,0
18704,00,200D080J094O0600,202204,5852,2805,MAXHAMISH,BENCH CREEK RES,30,194.4,0,8.6,3.5,167.7,2,2.3,2.2,3.7
18096,00,200B048I094I0800,202204,1300,8200,BIVOUAC,CVE ENERGY,24.6,78.7,0,0,2.3,77.8,0,0,0,6.7
18798,00,200A051G094I1300,202204,4470,8200,GUNNELL,NTE CANADA,30,70.6,0,.4,3,60,0,0,0,0
18806,00,200B012B093P1000,202202,9030,2800,SUNDOWN,CVE ENERGY,28,16.7,0,.2,.3,12.5,.9,.4,0,0
17768,00,200A028A093P0800,202204,9030,2800,CUTBANK,OVV,5.2,58.8,0,0,1.7,54.4,0,0,0,0
17784,02,200C057A094P0402,202203,4470,8200,GUNNELL,NTE CANADA,31,25.9,0,.5,.6,21.7,0,0,0,0
18453,00,202C025H094G0800,202203,5600,2600,LAPRISE,TOURMALINE,24,24.2,0,0,0,19.4,0,.6,.8,0
18453,00,202C025H094G0800,202204,5600,2600,LAPRISE,TOURMALINE,25,18.6,0,0,0,14.7,0,.5,.6,0
18458,00,200A037J094B1600,202204,8160,4800,TOWN,PETRONAS,10,55.3,0,1.4,.9,51.8,0,0,.7,1.8
20315,00,200C053K094H0900,202203,7660,4990,RING,CNRL,31,141.6,0,0,3.4,113.4,.2,4.7,13.5,22.7
18877,00,200D045A094I1300,202203,4470,8200,GUNNELL,NTE CANADA,31,109.3,0,1.2,4.8,100.2,0,0,0,0
20019,00,200A092K094A0900,202204,3300,2700,CURRANT,CNRL,30,76.5,0,.1,3.2,74.9,0,1.2,1.6,2.3
18902,00,200B065J093P0100,202204,5170,2000,KELLY,CNRL,30,305.5,0,0,6.1,295.5,0,0,0,.1
20022,02,200D033L094H0102,202203,3430,2400,DRAKE,CNRL,29,78.6,0,0,20.2,72.3,0,.8,1.5,1.9
20030,00,200D025D094P1500,202204,4700,8200,HELMET,CNRL,30,39.6,0,0,1.9,35,0,0,0,.3
20036,00,200A063A094P1000,202203,4700,8200,HELMET,CNRL,28,79.8,0,.1,2.8,71.8,0,0,0,.5
18924,00,200D001H094J0100,202204,3465,8200,BIGFOOT,NTE CANADA,30,4.5,0,0,.2,3.2,0,0,0,0
18935,00,200D025I094H0100,202204,3430,2400,LADYFERN,CNRL,1,.3,0,0,0,.3,0,.1,0,0
19368,00,200D032F094P0400,202204,4470,8200,GUNNELL,NTE CANADA,30,48.4,0,.1,2.1,40.9,0,0,0,0
18949,00,200D062K094H1000,202204,4485,4990,GUTAH,CNRL,30,65.3,0,0,1.5,56.8,.1,2,4.8,4.7
20068,00,200B075I094A1200,202203,3540,4900,FIREWEED,COP,8.9,10.4,0,.3,0,9.1,0,1,1,.7
18976,00,200D065K094H1000,202203,4485,4990,GUTAH,CNRL,31,127.6,0,0,3,120.5,.1,5.5,9.8,7.9
20115,00,202B044I094I1000,202203,3450,8150,EKWAN,PEA,31,1.4,0,.1,.1,.9,0,0,0,0
19458,03,200A048J094B1603,202204,8160,2600,TOWN,PETRONAS,2,.3,0,0,0,.3,0,0,0,0
20128,03,200D095J094I0803,202204,1300,7450,BIVOUAC,CVE ENERGY,29.9,257.6,0,0,0,256.9,0,.3,0,10.5
19461,00,200C022B094I1400,202203,7770,8200,SIERRA,NTE CANADA,31,53.9,0,1.2,2.4,49.2,0,0,0,0
19472,00,200D088K094I1200,202204,4470,8200, GUNNELL,NTE CANADA,30,30.4,0,.5,1.2,27.6,0,0,0,0
19076,00,200A011F094H1600,202203,7660,4990,RING,CNRL,31,28.4,0,0,.6,26.4,0,.8,2.2,1.6
20171,00,200B060I094H1100,202203,4485,4990,GUTAH,CNRL,31,28,0,0,.7,24.2,0,.8,1.7,1.5
20176,00,200B056I094H1100,202204,4485,4990,GUTAH,CNRL,30,33.5,0,0,.8,28.6,0,.8,2.4,2.8
19104,00,200A008E093P1000,202204,9030,2800,BRASSEY,CVE ENERGY,30,77.7,0,.9,1.5,62.2,5.2,.8,0,0
19506,02,200A056C094G0102,202203,8160,2600,W BEG,PETRONAS,16,37.1,0,.6,1.1,35.2,0,0,.5,.8
19858,00,200C080I094I0800,202203,1300,8200,BIVOUAC,CVE ENERGY,24.6,46.9,0,0,1.3,43.6,0,.1,0,2.8
20198,00,200C027I094H1600,202204,7660,4990,RING,CNRL,30,48.4,0,0,1.1,41.9,.1,1.1,3.2,5
19123,00,200D065C093I1600,202204,6480,0180,OJAY,CNRL,30,652.4,0,0,11.2,569.6,17,1,.2,0
19524,00,200C037F093P0800,202204,9030,2800,NOEL,OVV,9,29.7,0,0,.7,26.6,0,0,0,0
19895,00,100102308421W600,202204,1880,4100,BOUDREAU,LONGSHORE,12,10.9,0,0,0,9.4,0,0,.1,.5
19921,00,200A055J093P0100,202204,9030,2800,KELLY,OVV,2.4,28.6,0,0,.6,26.8,0,0,0,0
19176,02,200C071J094A0902,202203,6490,2700,OSBORN,CNRL,28,176.9,0,1.9,7.9,172.7,0,2.5,3.8,4.5
19209,02,200D075G094P0402,202203,4470,8200,GUNNELL,NTE CANADA,31,40,0,.4,.9,33.6,0,0,0,0
19575,00,200A078K094P1200,202204,7200,8200,PETITOT,NTE CANADA,30,11.6,0,.9,.5,9.4,0,0,0,0
19235,00,200D019E093P1000,202203,9030,2800,BRASSEY,CVE ENERGY,28.6,155.6,0,1.5,3.1,123.8,10,1.1,.8,0
21701,02,200C100B094I1302,202204,4470,8200,GUNNELL,NTE CANADA,30,26.7,0,1.1,1.1,22.6,0,0,0,0
20354,00,200C002G094I1200,202203,3455,8200,ELLEH,NTE CANADA,31,70,0,1.6,5.1,61.1,0,0,0,0
20364,00,200A030G094H1500,202204,5160,4990,KAHNTAH,CNRL,30,52.4,0,0,1.2,44.1,.1,2,5.5,3.5
21320,00,200D049F093P1000,202204,9030,2800,BRASSEY,CVE ENERGY,30,39.9,0,.5,.8,30,6.9,1.8,.4,0
21322,00,200B048F093P1000,202203,9030,2800,BRASSEY,CVE ENERGY,27.3,6.2,0,0,.1,3.3,1.2,.4,0,0
20428,00,200C025K094P1200,202204,7200,8200,DILLY,NTE CANADA,30,44.8,0,1.2,1.9,37.8,0,0,0,0
20874,00,200C067B094I1200,202203,3455,8200,ELLEH,NTE CANADA,31,2.1,0,0,.1,1.4,0,0,0,0
20904,00,200D060J094B1600,202204,8160,2600,TOWN,PETRONAS,.3,3.1,0,.1,.1,2.8,0,0,0,.1
20921,02,200D051B093P0802,202204,9030,2800,CUTBANK,OVV,4.5,32.3,0,0,.9,29.9,0,0,.1,.2
21383,00,200C062C094G0100,202203,1000,4800,W BEG,PETRONAS,2.5,1.2,0,0,0,1.2,0,0,0,0
20978,00,202A075I094A1200,202204,3540,4900,FIREWEED,COP,1.2,.9,0,0,0,.8,0,.1,0,0
22144,02,100142507719W602,202202,4390,4900,BRASSEY,SHELL,25,217.5,0,0,16.6,197.8,0,0,0,0
20499,00,200A015F093P0800,202204,9030,2800,NOEL,OVV,9.4,91,0,0,2,86.2,0,.3,.3,.8
21865,00,200D096K094I1100,202203,7770,8200,SIERRA,NTE CANADA,31,45.1,0,2.4,2,40.8,0,0,0,0
22025,00,200C013G094P0400,202204,4470,8200,GUNNELL,NTE CANADA,30,54.6,0,.1,2.3,46.2,0,0,0,0
20532,02,200D059F093P1002,202202,9030,2800,BRASSEY,CVE ENERGY,26,18.6,0,.2,.3,13.6,2.6,.7,0,0
21087,00,200B060A093P0800,202204,9030,2800,CUTBANK,OVV,5.8,51.5,0,0,1.5,47.8,0,0,0,0
22145,00,200B051B094I1200,202204,3455,8200,ELLEH,NTE CANADA,30,66.7,0,.8,4,58.2,0,0,0,0
22149,00,200A041F094H1600,202203,7660,4990,RING,CNRL,31,20,0,0,.4,18.8,0,.6,1.5,1.4
21100,00,200C033K094P0400,202204,4470,8200,GUNNELL,NTE CANADA,30,27.6,0,.2,1.2,23,0,0,0,0
21511,00,200D087G093I1600,202204,4780,0180,HIDING,CVE ENERGY,30,133.8,0,0,2.3,115.5,2.6,.2,.1,0
21511,02,200D087G093I1602,202203,4780,0180,HIDING,CVE ENERGY,31,46.3,0,0,1,39.4,.9,0,.1,0
21893,00,200A014D093P1000,202202,9030,2800,BRASSEY,CVE ENERGY,28,21.1,0,.2,.4,16.1,1.4,.8,0,0
20620,00,200B071G094I1300,202203,4470,8200,GUNNELL,NTE CANADA,31,54.1,0,4.2,1.2,45.8,0,0,0,0
22032,00,200D003C094I1400,202204,7770,8200,SIERRA,NTE CANADA,30,93.6,0,2.7,3.9,85.3,0,0,0,0
22039,00,200B093G094I0800,202204,1300,7450,BIVOUAC,CVE ENERGY,27.7,250.7,0,0,0,252,0,.1,0,6.1
21150,00,200B024K094P0400,202203,4470,8200,GUNNELL,NTE CANADA,31,50.8,0,2.3,1.1,42.9,0,0,0,0
21550,00,200A009J093P0100,202202,5170,2510,KELLY,TIDEWATER,28,57.4,0,.5,1,47,8.4,2.5,0,0
21550,00,200A009J093P0100,202204,5170,2510,KELLY,TIDEWATER,27.1,72.4,0,.9,1.4,61.6,10,4,1.2,.5
21586,00,200B004B093P1000,202202,9030,2800,SUNDOWN,CNRL,16,23.6,0,.2,.4,17.2,1.6,.4,0,0
21836,00,200B078F094G0100,202204,1000,4800,W BEG,PETRONAS,30,39,0,.4,1.1,35.2,0,0,0,.4
20672,00,200C035D094H1600,202204,3380,2630,DAHL,CNRL,30,9.3,0,0,.2,7.7,0,.2,.4,.8
21929,00,200B006B094I1400,202203,7770,8200,SIERRA,NTE CANADA,31,24.8,0,.9,1.1,22.5,0,0,0,0
20705,00,200B093H093I0900,202204,6480,0180,OJAY,CNRL,30,333.5,0,0,8.4,302.1,13.7,2.1,1.7,1
21223,00,200D068A094P0400,202203,4470,8200,GUNNELL,NTE CANADA,31,121.7,0,3.1,2.7,103.3,0,0,0,0
22046,00,200B008B093P0100,202203,4780,2850,HIDING,CVE ENERGY,31,88.2,0,0,1.8,76,1.8,.4,0,0
22069,00,200C082J094H0500,202203,1350,4100,BLACK,TOURMALINE,23,141.8,0,1.8,7.8,105.1,0,7.7,9.4,7.7
23654,05,200D018J093P0105,202204,5170,1400,KELLY,TIDEWATER,24.1,28.6,0,.4,.6,23.7,4.6,2.5,1.3,0
24101,00,100052507915W600,202204,9021,5000,DAWSON,ARCRES,30,114.1,0,0,4.7,105.3,.5,4.5,4.3,3.4
23242,02,200B062K094A1502,202203,6500,2700,OSPREY,CNRL,15,51.8,0,0,0,50.9,0,.5,.8,1
24136,00,100130407919W600,202203,9021,5000,GROUNDBIRCH,SHELL,31,285.5,0,0,17.9,262.7,0,0,0,0
23700,00,200B068L093P0800,202204,9030,2800,SUNDOWN,OVV,8.2,152.5,0,0,5.7,142.9,0,0,0,0
23701,00,200B072I094P0600,202203,4700,8200,HELMET,CNRL,31,114.8,0,0,0,104.1,0,0,0,1.1
23333,00,200D088C093P0800,202203,6430,4900,NOEL,CNRL,31,358.2,0,0,4.1,278.2,0,0,0,0
23745,00,200D086F093P0800,202204,9030,2800,TUPPER,CNRL,30,3.6,0,0,0,1.9,0,0,0,.1
22287,00,200C004F094A1600,202203,3426,4040,DOIG,CNRL,31,143.7,0,1.6,6.4,140.9,0,.8,1.4,2.5
22906,00,200B023J093P0100,202204,9030,2800,KELLY,OVV,8.1,113.6,0,0,2.6,106.7,0,0,0,.1
23358,00,200D001I094G0800,202203,5600,4150,LAPRISE,ZARGON,29.6,320.8,0,5.5,1.2,264.6,0,12.1,19.8,25.1
23791,00,200C046K094O0800,202203,9045,8295,ETSHO,OVV,6.4,593.9,0,0,49.5,454.2,0,0,0,0
22951,02,200C068G093I0902,202202,6480,0180,OJAY,CNRL,28,11,0,0,.1,5.8,0,0,0,0
22966,00,200C010A094I1400,202204,7770,8200,KYKLO,NTE CANADA,30,46.9,0,3,2,42.3,0,0,0,0
22351,02,200C072D094I1402,202203,7770,8200,SIERRA,NTE CANADA,31,59.1,0,.4,2.6,53.7,0,0,0,0
22353,00,200D017E094I1400,202203,7770,8200,SIERRA,NTE CANADA,31,71.2,0,1.5,3.1,64.8,0,0,0,0
23836,02,100092607917W602,202203,9021,5000,SUNRISE,OVV,31,445.9,0,0,55,425.3,0,.9,4.1,5.5
22398,00,200B051K094H1000,202204,4485,4990,GUTAH,CNRL,30,42.9,0,0,1,36.9,.1,1.4,3.8,3.9
23033,00,200B054E094I1400,202204,7770,8200,SIERRA,NTE CANADA,30,54.5,0,2.4,2.2,49.4,0,0,0,0
23462,00,200A098C094H1500,202204,5160,4990,KAHNTAH,CNRL,30,45,0,0,1,37.9,0,1.3,3.4,3.4
23889,00,200C083D094I1400,202204,7770,8200,SIERRA,NTE CANADA,30,48,0,1.5,2,43.3,0,0,0,0
22453,00,200C034D093P1000,202204,9030,2800,BRASSEY,CVE ENERGY,30,21,0,.2,.4,16.7,1.2,0,0,0
23051,00,200A093G094P0400,202203,4470,8200,GUNNELL,NTE CANADA,31,47.3,0,.4,1.1,39.9,0,0,0,0
23481,00,200B004G094I0800,202203,1300,8200,BIVOUAC,CVE ENERGY,11.1,37.6,0,0,0,33.8,0,.1,0,8.2
23503,00,100152107715W600,202204,9021,5000,SWAN,OVV,30,1071.8,0,1.9,16.3,997.8,.4,9.8,12.9,18
23505,00,100011407715W600,202204,9021,5000,SWAN,OVV,30,380.7,0,1.5,14.5,354.4,.1,3.7,5.1,6.6
23957,00,200D079L094I0400,202204,3465,8200,ESKAI,NTE CANADA,30,21.3,0,.6,1.3,18.2,0,0,0,0
23978,00,200D042B094I1300,202204,4470,8200,SAHTANEH,NTE CANADA,30,94.2,0,16.4,3.9,85.9,0,0,0,0
23991,00,202B093B093P0900,202203,9021,5000,SWAN,OVV,30.8,533,0,0,3.1,500.6,.2,2.7,5.7,15.6
23999,00,100042908113W600,202203,5860,4900,MICA,CARDINAL,30,90.5,46.5,0,10,90.2,0,1,3.6,3.5
22600,00,200D081B094B0800,202203,0320,2600,ALTARES,PETRONAS,25,255.4,0,.9,12.2,240.6,.3,4.6,5.9,7.2
22605,00,200C043E094G0100,202203,1000,4800,SASQUATCH,PETRONAS,31,153.2,0,.9,4.2,136.6,0,0,0,2.4
23116,00,202D028F093P0800,202204,9030,2800,NOEL,CNRL,30,248.4,0,0,5.4,225.9,0,0,0,0
23557,00,200A089F094H0600,202204,5850,4100,MARTIN,CNRL,30,101.6,0,1.2,2.2,83.6,0,3.6,4.3,4
22753,00,200C050H093P0900,202203,9021,5000,SWAN,OVV,30,266.5,0,0,8.2,248.2,.1,1.5,2,5.3
25838,00,100020607817W600,202203,9021,5000,SUNDOWN,MURPHY,10,91.6,0,0,.2,88.5,0,0,0,0
24711,00,100101307715W600,202204,9021,5000,SWAN,OVV,30,566.3,0,20.1,5.6,526.6,.1,6.7,9.1,12.3
25313,00,200C066J094I1100,202203,7770,8200,SIERRA,NTE CANADA,31,99.4,0,11,4.4,90.8,0,0,0,0
