"DST_RATE FILE"
"Wa_num","Drillng_event_seq","Dst_num","Flowing_fluid_type","Init_fluid_rate","Avg_fluid_rate","Final_fluid_rate"
"05443","00","002","GAS",".3","0","0"
"05444","00","003","GAS",".148","0",".124"
"05446","00","004","GAS",".11","0",".158"
"05448","00","001","GAS",".034","0",".094"
"05449","00","002","OIL",".4",".68",".9"
"05456","00","001","GAS",".952","0","2.189"
"05473","00","001","GAS","1.515","0",".023"
"05473","00","004","GAS","0","0","0"
"05473","00","005","GAS","0",".02","0"
"05478","00","002","GAS","0","1.815","0"
"05478","00","003","GAS","0",".18","0"
"05478","00","005","GAS","2.629","","1.653"
"05478","00","006","GAS","0",".08","0"
"05481","00","001","GAS",".251","0",".432"
"05482","00","001","GAS",".222","0","1.237"
"05482","00","008","GAS",".135","0",".037"
"05482","00","009","GAS",".524","0","4.85"
"05483","00","001","GAS","157.94","0","157.94"
"05486","00","002","GAS","37.524","0","45.806"
"05487","00","003","GAS","0",".68","0"
"05487","00","004","WTR","0","56","0"
"05487","00","008","GAS","0","40.5","0"
"05487","00","010","GAS",".025","0",".06"
"05488","00","001","GAS","2.628","0","4.028"
"05489","00","004","GAS","4.388","0","9.59"
"05490","00","001","GAS","60.057","0","55.892"
"05491","00","001","GAS","51.323","0","0"
"05491","00","002","GAS","70.541","0","0"
"05494","00","001","GAS","4.493","0","4.084"
"05495","00","001","GAS","127.92","0","0"
"05497","00","003","GAS","","",""
"05507","00","001","GAS",".03","0",".217"
"05513","00","001","GAS","3.525","","3.15"
"05524","00","002","GAS","5.915","0","9.618"
"05526","00","001","GAS",".191","0",".957"
"05527","00","001","GAS","130.2","0","121"
"05527","00","002","GAS","81.674","0","102.226"
"05527","00","003","GAS","1.665","0","3.678"
"05528","00","001","GAS","4.451","","6.987"
"05529","02","002","GAS",".577","",""
"05529","02","003","GAS",".092","0","0"
"05530","00","001","GAS","71.969","0","70.526"
"05531","00","003","GAS","61.854","0","37.524"
"05534","00","001","GAS","0","2.747","0"
"05534","00","002","GAS","0",".296","0"
"05535","00","001","GAS","176.47","0","176.47"
"05535","00","002","GAS","67.69","0","62.408"
"05539","00","001","GAS","32.25","0","22.08"
"05539","00","009","GAS","25.739","0","26.327"
"05541","00","004","","0","0","0"
"05541","00","005","","0","0","0"
"05550","00","001","GAS","0","16.397","26.111"
"05551","00","003","GAS","5.437","0","4.366"
"05557","00","001","GAS",".777","0","1.141"
"05559","00","001","GAS","0","3.16","0"
"05562","00","001","GAS",".11","0",".715"
"05566","00","002","GAS",".946","0","0"
"05569","00","001","GAS",".299",".299",".299"
"05575","00","002","GAS","1.669","0","2.789"
"05581","00","001","GAS","1.839","0","3.718"
"05583","00","003","GAS","0","2.29","0"
"05590","00","003","GAS","0",".736","0"
"05590","00","004","GAS","0","2.605","0"
"05591","00","001","GAS","1.669","0","6.7"
"05596","00","002","GAS","4.309","4.309","4.309"
"05596","00","004","GAS","23.927","0","54.863"
"05597","00","002","GAS","8.212","0","40.841"
"05598","00","002","GAS",".633","0","4.451"
"05601","00","002","GAS","8.186","0","10.11"
"05605","00","002","GAS","79.202","0","49.363"
"05611","00","002","GAS","27.503","0","39.297"
"05612","00","003","GAS",".385","0","2.844"
"05617","00","001","GAS",".42","0","5.496"
"05618","00","001","GAS","0",".264","0"
"05619","00","002","GAS","71.966","0","228.03"
"05621","00","001","GAS",".048","0",".257"
"05625","00","001","GAS",".514","0","1.497"
"05626","00","001","GAS","3.98","0","5.182"
"05628","00","001","GAS","117.1","241","211.56"
"05631","00","001","GAS","11.577","0","24.09"
"05631","00","003","GAS","46.398","0","19.867"
"05633","00","002","GAS","1.662","0","3.177"
"05641","00","003","GAS",".934",".226",".141"
"05647","00","004","GAS","0","0","0"
"05649","00","003","GAS","2.459","0","1.782"
"05651","00","001","GAS","144.919","0","135.079"
"05652","00","001","GAS","2.752","0","3.395"
"05653","00","003","GAS",".04","0",".352"
"05660","00","002","GAS","0","251.641","0"
"05664","00","002","","0",".425","0"
"05664","00","006","","0","5.607","0"
"05666","00","001","GAS",".583","0","2.24"
"05667","00","001","GAS","85.98","0","89.35"
"05669","00","002","GAS","41.662","0","0"
"05673","02","001","GAS",".846","","21.771"
"05673","02","002","GAS","1.756","","33.62"
"05673","02","003","GAS","38.93","68.617","68.617"
"05673","02","004","GAS",".967","","1.149"
"05674","00","001","GAS",".305","0","0"
"05674","00","009","GAS","0","1.948","0"
"05678","00","001","GAS",".859","0","5.471"
"05678","00","002","GAS",".23","0","0"
"05679","00","001","GAS","","","2.018"
"05689","00","001","GAS","","",""
"05689","00","002","GAS","179.54","","121.145"
"05691","00","006","GAS","2.355","","3.045"
"05693","00","002","GAS","2.793","0","27.638"
"05693","00","003","GAS","202.181","0","216.973"
"05695","00","001","GAS","46.981","0","82.681"
"05700","00","002","GAS","25.703","44.659","35.913"
"05703","00","011","GAS",".627","0","1.46"
"05704","00","001","GAS","88.221","0","94.251"
"05706","00","001","GAS","13.112","","75.59"
"05708","00","001","GAS","3.863",".15","0"
"05708","00","004","GAS","0","0","0"
"05708","00","006","GAS","0","0","0"
"05708","00","007","GAS","0","56.348","0"
"05710","00","001","GAS","3.833","","3.833"
"05710","00","002","GAS","5.101","","19.434"
"05713","00","001","GAS","","1.278",""
"05713","00","002","GAS","","",""
"05718","00","001","GAS",".151","","1.268"
"05718","00","002","GAS",".307","",".273"
"05718","00","003","GAS","106.877","","213.581"
"05719","00","001","GAS",".334","","1.069"
"05719","00","002","GAS","17.529","","233.02"
"05719","00","003","GAS","128.477","","398.477"
"05724","00","001","GAS",".196","",".163"
"05726","00","002","GAS",".058","",".136"
"05735","00","001","GAS","69","","188"
"05736","00","001","GAS",".263","","2.508"
"05736","00","002","GAS","13.112","","22.985"
"05738","00","001","GAS","2.018","0","1.72"
"05739","00","001","GAS","1.529","0","6.697"
"05742","00","001","GAS","","",""
"05742","00","002","GAS",".163","","1.899"
"05748","03","002","GAS","13.873","","28.014"
"05750","00","001","GAS","","",""
"05751","00","004","GAS","28.241","0","49.003"
"05758","00","001","GAS","",".425",""
"05764","00","001","GAS","3.854","0","5.568"
"05764","00","002","GAS",".538","35.569","45.878"
"05764","00","004","GAS","0",".021","0"
"05766","00","001","GAS",".012","0",".012"
"05768","00","003","GAS","128.477","0","225.677"
"05768","00","004","GAS",".311","0","1.196"
"05769","00","001","GAS","320.869","0","447.73"
"05769","00","002","GAS","249.647","0","281.807"
"05769","00","003","GAS","249.647","0","380.387"
"05769","00","004","GAS","252.844","0","343.335"
"05771","00","001","GAS","136.857","0","198.939"
"05777","00","001","GAS","7.736","0","4.267"
"05779","00","002","GAS","57.505","0","42.903"
"05781","00","002","GAS","0",".011","0"
"05781","00","004","GAS","1.7","0","2.3"
"05783","00","002","OIL","110","0","0"
"05785","00","001","GAS","4.057","0","2.986"
"05787","00","003","GAS","84.56","142.824","0"
"05787","00","004","GAS","230.669","0","252.844"
"05787","00","005","GAS",".131","0",".305"
"05787","00","006","GAS","192.666","0","243.258"
"05787","00","011","GAS","0","0","0"
"05790","02","002","GAS","49.956","0","79.877"
"05790","02","003","GAS","0","11.924","0"
"05791","00","001","OIL","0","9.14","0"
"05791","00","002","GAS","0",".07","0"
"05791","00","004","GAS",".366","0",".131"
"05794","00","002","GAS",".143","0","0"
"05794","00","005","GAS","3.376","0","0"
"05794","00","006","","","",""
"05794","00","007","","","",""
"05794","00","012","GAS","0","0","0"
"05795","00","001","GAS","10.604","","16.748"
"05796","00","001","GAS","1.72","","8.349"
"05797","00","001","GAS","83.206","0","127.302"
"05799","00","001","GAS","","57.05",""
"05801","00","001","GAS","","","141.6"
"05801","00","003","GAS","","39.393",""
"05804","00","003","GAS","20.038","0","9.266"
"05804","00","006","GAS","0","0","0"
"05806","00","001","GAS",".23","",".768"
"05806","00","002","GAS","1.25","","1.103"
"05810","00","001","GAS","94.08","0","127.302"
"05811","00","001","GAS","","15.972",""
"05811","00","002","GAS","",".791",""
"05811","00","004","GAS","","7.42",""
"05812","00","004","GAS",".1","",".04"
"05812","00","006","GAS","36.926","",".767"
"05812","00","010","GAS",".169","",""
"05813","00","002","GAS","3.073","0","3.634"
"05815","00","001","GAS","1.614","0","8.292"
"05818","00","001","GAS","","",""
"05820","00","004","GAS","0","13.905","0"
"05825","00","001","GAS","4.029","0","2.077"
"05829","00","001","GAS",".416","0",".585"
"05831","00","002","GAS",".345","0",".117"
"05832","00","003","GAS",".131","0",".619"
"05834","00","003","GAS",".514","0","2.228"
"05836","00","001","GAS","","",""
"05837","00","004","GAS",".092","",".426"
"05841","00","001","GAS",".151","0",".541"
"05842","00","001","GAS","","",""
"05842","00","002","GAS","","",""
"05851","00","004","GAS","2.008","","3.17"
"05851","00","005","GAS","8.989","","9.493"
"05858","00","001","GAS","48.124","0","50.992"
"05868","00","002","GAS",".252","",".617"
"05874","00","001","GAS","2.967","0","6.5"
"05875","00","001","GAS","17.169","0","15.626"
"05875","02","004","GAS","0","0","0"
"05876","00","001","GAS","346.482","0","232.674"
"05876","00","002","GAS","287.877","140","136.791"
"05876","00","003","GAS","210.746","0","213"
"05876","00","004","GAS","0","1.56","0"
"05876","00","005","GAS","0",".187","0"
"05878","00","002","GAS","4.026","0",".25"
"05881","00","002","GAS","0",".014","0"
"05882","00","001","GAS","1.139",".15","0"
"05891","00","002","GAS","2.812","","3.578"
"05892","00","003","GAS","0","0","0"
"05892","00","004","GAS",".073",".015","0"
"05896","00","001","GAS","32.074","0","35.171"
"05897","00","001","GAS","","1.24",""
"05897","00","003","GAS","2.56","1.1",""
"05898","00","002","GAS","","3.194",""
"05898","00","003","GAS","","",""
"05900","00","001","GAS",".092","0",".285"
"05902","00","001","GAS",".241","0",".443"
"05903","00","001","GAS","2.709","0","48.746"
"05904","00","002","GAS","0",".03","0"
"05919","00","001","GAS",".21","","1.363"
"05921","00","001","GAS",".42","","2.156"
"05921","00","002","GAS","1.012","","1.327"
"05926","00","001","GAS","18.562","","34.983"
"05949","00","003","GAS","","2.398",""
"05949","00","004","GAS","5.291","","2.114"
"05952","00","001","GAS","",".045",""
"05952","00","003","GAS","",".003",""
"05952","00","004","GAS","",".003",""
"05959","00","001","GAS","92.716","","190.135"
"05960","00","001","GAS","","",""
"05960","00","002","GAS","21.198","","19.701"
"05960","00","003","GAS","",".002",""
"05966","00","001","GAS","33.156","0","34.57"
"05966","00","005","","","",""
"05966","00","006","","","",""
"05967","00","001","GAS","91.02","0","0"
"05983","00","001","GAS","2.752","","3.496"
"05987","00","002","GAS","15.576","","28.32"
"05988","00","001","GAS","73.777","0","79.832"
"05989","00","005","GAS","",".255",""
"05990","00","003","GAS","1.133","","1.122"
"06011","00","006","GAS","","",""
"06022","00","001","GAS","","",""
"06052","00","002","GAS","140.702","","104.924"
"06082","00","001","GAS","72.432","0","85.915"
"06083","00","001","GAS","","",""
"06083","00","002","GAS","","",""
"06083","00","003","GAS","","",""
"06088","00","001","GAS","",".123",""
"06091","00","001","GAS",".071","","1.184"
"06094","00","001","GAS",".308","0",".843"
"06094","00","002","GAS",".336","0",".406"
"06096","00","002","GAS",".274","0","2.87"
"06096","00","004","GAS",".434","0",".956"
"06098","00","003","GAS","67.082","","85.915"
"06114","00","001","GAS","2.823",".195","0"
"06114","00","002","GAS","27.416","1.696","0"
"06114","00","003","GAS","3.578","0","5.832"
"06114","00","004","GAS",".3","0",".658"
"06115","00","003","GAS","15.066","0","15.066"
"06117","00","001","GAS","",".014",""
"06118","00","002","GAS","185.534","0","236.73"
"06120","00","001","GAS",".069","0",".414"
"06120","00","002","GAS",".018","0","12.825"
"06130","00","001","GAS","","36.71",""
"06132","00","002","GAS","3",".108","0"
"06132","00","003","GAS","18.883","1.009",".524"
"06132","00","004","GAS","10.274","0","14.13"
"06132","00","005","GAS","4.388",".055",".178"
"06132","00","006","GAS","15.03","0","15.801"
"06134","00","001","GAS",".221","",".817"
"06135","00","005","GAS",".083","",".083"
"06135","00","006","GAS","2.797","","19.628"
"06138","00","001","GAS",".967","0","1.331"
"06140","00","002","GAS","2.364","","3.585"
"06144","00","001","GAS","","",""
"06162","00","001","GAS","3.989","",".5"
"06162","00","002","GAS",".043",".076",".059"
"06163","00","002","GAS","0","0","0"
"06165","00","002","GAS","27.92","","30.294"
"06166","00","001","GAS",".03","",".128"
"06167","00","002","GAS",".021","",".021"
"06169","00","001","GAS","","14.041",""
"06178","00","001","GAS","","10.715",""
"06191","00","001","GAS",".981","","1.53"
"06213","00","004","GAS","","",""
"06220","00","001","GAS","57.944","","57.944"
"06222","00","001","GAS","7.67","","3.321"
"06222","00","004","GAS","","",""
"06222","00","005","GAS","","",""
"06226","00","001","GAS",".135","1.055",".145"
"06226","00","003","GAS","12.645","","28.557"
"06230","00","001","GAS","","3",""
"06231","00","001","GAS","114.299","","141.261"
"06232","00","002","GAS",".289","0",".389"
"06232","00","003","GAS",".653","","1951"
"06235","00","001","GAS","2.486","0","7.431"
"06235","00","002","GAS","14.204","0","11.089"
"06238","00","001","GAS",".512","","2.473"
"06239","00","002","GAS","","",""
"06240","00","001","GAS",".134","",".195"
"06245","00","001","GAS",".026",".022",".02"
"06251","00","001","GAS",".018","",".005"
"06254","02","001","GAS","22.801","0","28.092"
"06258","00","001","GAS","3.463","","12.645"
"06259","00","001","GAS","0","17.85","0"
"06259","00","004","GAS","0","0","0"
"06268","00","001","GAS",".303","0","1.33"
"06274","00","004","GAS",".752","",".086"
"06278","00","001","GAS","38.18","",".36"
"06279","00","002","GAS","24.038","0","27.681"
"06284","00","001","GAS","11.348","0","38.93"
"06284","00","003","GAS","21.247","0","1.513"
"06284","00","004","GAS","0","0","0"
"06288","00","001","GAS",".094","0",".221"
"06290","00","001","GAS","","",""
"06290","00","002","GAS","","",""
"06293","00","001","GAS","15.245","","72.181"
"06293","00","003","GAS","3.855","","5.881"
"06294","00","001","GAS",".413","",".388"
"06294","00","004","GAS",".129",".072",".072"
"06300","00","001","GAS","0",".005","0"
"06300","00","002","GAS",".072","0","0"
"06300","00","003","GAS","16.885",".738",".593"
"06300","00","005","GAS","1.669","0",".208"
"06300","00","006","","","",""
"06301","00","001","GAS","18.18","1.389","0"
"06301","00","002","GAS","0","1.394","0"
"06301","00","003","GAS","1.406",".036","0"
"06301","00","004","GAS","72.589","16.62","0"
"06301","00","005","GAS","10.971",".576",".295"
"06302","00","001","GAS","25.706","0","142.204"
"06302","00","002","GAS",".4","0","3.504"
"06305","00","001","GAS",".055","0",".341"
"06305","00","002","GAS","2.737",".235","0"
"06305","00","003","GAS","7.206","0",".1"
"06308","00","001","GAS","6.175","","1.331"
"06308","00","002","GAS","","",""
"06309","00","002","","","",""
"06309","00","003","GAS","1.938","","4.075"
"06309","00","004","GAS",".907","0","2.06"
"06314","00","001","OIL","","33",""
"06316","00","001","GAS","93.536","0","103.384"
"06316","00","003","GAS","5.917","0","1.954"
"06316","00","004","GAS","56.371","0","76.859"
"06318","00","001","","","",""
"06320","00","003","GAS",".214","0",".314"
"06320","00","005","GAS","13.684","0","8.5"
"06324","00","002","GAS","178.293","0","183.913"
"06329","00","003","GAS","34.415","0","50.705"
"06334","00","001","GAS",".018","0",".004"
"06336","00","001","GAS","",".993",""
"06336","00","002","GAS",".026","",".036"
"06336","00","003","GAS",".055",".09",".087"
"06336","00","004","GAS","1.865","",".015"
"06337","00","001","GAS","21.771","0","42.929"
"06338","00","001","GAS","1.149","0","3.157"
"06340","00","002","GAS",".233","",".508"
"06340","00","003","GAS","","",""
"06343","00","001","GAS",".2","","9.535"
"06348","00","001","GAS","",".009",""
"06353","00","002","GAS","",".068",""
"06353","00","003","GAS","",".473",""
"06353","00","004","GAS",".285",".227",".227"
"06353","00","005","GAS",".411",".561",".436"
"06353","00","007","GAS",".453","8.885","1.36"
"06353","00","008","GAS","3.821","19.686","14.982"
"06353","00","009","GAS",".24",".004","0"
"06353","00","010","GAS","9.268","","12.72"
"06354","00","001","GAS","4.479","0","6.531"
"06355","02","003","GAS","10.774",".932","0"
"06355","02","005","GAS","0","0","0"
"06355","02","007","GAS","0","0","0"
"06355","02","008","GAS","43.667","1.093","0"
"06355","02","010","GAS","0","0","0"
"06356","00","001","GAS","0",".761","0"
"06359","00","001","GAS","1.574","","3.463"
"06362","00","001","GAS","3.877","0","0"
"06366","00","002","GAS","","",""
"06366","00","003","GAS","","",".214"
"06367","00","003","GAS","15.245","0","22.033"
"06367","00","004","GAS","0","0",".271"
"06367","00","005","GAS",".285","0",".933"
"06367","00","006","GAS","15.352","0","7.707"
"06368","00","002","GAS","3.774","","8.986"
"06369","00","006","GAS",".244","","0"
"06369","00","007","GAS",".194",".016",".027"
"06369","00","008","GAS",".728",".027",".027"
"06369","00","009","GAS",".208","","0"
"06369","00","010","GAS",".02","","0"
"06369","00","013","GAS",".081","",".002"
"06369","00","015","GAS","31.104","","1.436"
"06375","00","001","GAS",".228","0",".457"
"06377","00","001","GAS",".473","","1.738"
"06377","00","002","GAS","",".005",""
"06377","00","003","GAS",".044","",".104"
"06388","00","001","GAS",".366","",".299"
"06390","00","001","GAS",".121","",".413"
"06390","00","002","GAS",".18","","2.446"
"06393","00","001","GAS",".333",".036",".024"
"06393","00","002","GAS","","",""
"06393","00","003","GAS","1.266","","0"
"06394","00","001","GAS","2.09",".221","0"
"06394","00","002","GAS","0","29.097","0"
"06394","00","003","GAS","9.682","0",".154"
"06394","00","004","GAS","1.955",".107","0"
"06395","00","001","GAS","",".41",""
"06395","00","002","GAS","160","","81.7"
"06395","00","003","GAS","",".012",""
"06397","00","003","GAS","0","0","0"
"06397","00","004","GAS","0","0","0"
"06403","00","002","GAS",".19","0",".572"
"06410","00","002","GAS","93.536","0","21.771"
"06416","00","001","GAS","76.859","0","114.748"
"06420","00","001","GAS","","",""
"06421","00","001","GAS","8.38","0","26.231"
"06427","00","006","GAS",".435","0","2.367"
"06439","00","001","GAS",".039","",".059"
"06439","00","004","GAS","",".002",""
"06439","00","005","GAS","","7.2",""
"06443","00","001","GAS",".455","0",".911"
"06446","00","001","GAS","13.616","","15.673"
"06450","00","001","GAS",".982","",".057"
"06450","00","005","GAS","2.766","",".096"
"06454","00","003","GAS","",".929",""
"06454","00","004","GAS",".771","",".007"
"06458","00","003","GAS","65.883","","64.519"
"06466","00","001","GAS",".228","0",".314"
"06469","00","001","GAS",".403","",".149"
"06470","00","001","","","",""
"06471","00","002","GAS","139.283","162.851","148.067"
"06474","00","003","GAS","","",""
"06478","00","002","GAS","","",""
"06489","00","001","GAS","3.585","","5.428"
"06489","00","003","GAS","","",""
"06491","00","001","GAS","",".222",""
"06494","00","001","GAS",".411","0","12.073"
"06501","00","002","GAS","","",""
"06504","00","003","GAS","42.476","","192.558"
"06504","00","005","GAS","","",".001"
"06505","00","001","GAS","","77",""
"06508","00","001","GAS","15.472",".415",".56"
"06508","00","002","GAS","171.768","14.938","0"
"06508","00","003","GAS","0",".003","0"
"06508","00","004","GAS","46.426","1.431","0"
"06508","00","005","GAS",".078",".002","0"
"06519","00","001","GAS","2.974","0","10.119"
"06522","00","001","GAS","1.01","1.2","1.2"
"06532","00","001","GAS",".558","0","3.053"
"06532","00","003","GAS",".214","0","2.013"
"06540","00","002","GAS","0",".137","0"
"06540","00","003","GAS","18.136","3.932","0"
"06541","00","001","GAS",".214","",".63"
"06543","00","002","GAS","1.168","",".006"
"06556","00","001","GAS",".087",".095",".18"
"06556","00","002","GAS",".573","8.889","12.799"
"06563","00","001","GAS","","","3.355"
"06564","00","001","GAS","69.332","0","90.053"
"06567","00","002","GAS","0",".01","0"
"06568","00","001","GAS","11.723","0","45.975"
"06570","00","001","GAS",".2",".146",".438"
"06573","00","001","GAS","","",""
"06579","00","002","GAS","1.833","","1.546"
"06579","00","003","GAS","",".487",""
"06580","00","001","GAS","","",""
"06582","00","004","GAS","","","3.98"
"06585","00","003","GAS",".3","","1.31"
"06586","00","001","GAS",".36","",".76"
"06589","00","001","GAS","","40.483","45.1"
"06590","00","001","GAS","7.814","0","18.775"
"06590","00","002","GAS","0","0","0"
"06590","00","003","GAS","0","0","0"
"06590","00","004","GAS","0",".011","0"
"06590","00","005","GAS","16.101","0",".25"
"06590","00","006","GAS","1.654","0",".057"
"06590","00","008","GAS","0","0","0"
"06591","00","001","GAS",".101","",".08"
"06591","00","002","GAS","",".016",""
"06591","00","003","GAS","","","38"
"06591","00","004","GAS","4.735","",".2"
"06591","00","006","GAS","3.355","",".296"
"06591","00","007","GAS","1.915","",".042"
"06591","00","008","WTR","",".014",""
"06595","00","001","GAS","0",".674","0"
"06595","00","002","GAS",".272",".012","0"
"06595","00","003","GAS",".437",".013","0"
"06595","00","004","GAS","19.552","58.359","0"
"06598","00","001","GAS",".022","0",".011"
"06598","00","002","GAS",".489",".04","0"
"06598","00","003","GAS","352.471","0","223.838"
"06598","00","004","GAS",".117","0",".149"
"06599","00","001","GAS",".144","0","1.412"
"06599","00","003","GAS","0",".042","0"
"06599","00","004","GAS","10.431","0","7.81"
"06600","00","002","GAS","3.989","0","5.321"
"06600","00","003","GAS",".939","0",".081"
"06600","00","004","GAS","0","12","0"
"06603","00","001","GAS","7.907","","68.617"
"06605","00","003","GAS",".371","",".817"
"06607","00","004","GAS",".451","","4.283"
"06610","00","003","GAS","0",".196","0"
"06610","00","004","GAS","99.143","0","0"
"06610","00","005","GAS",".137","0",".05"
"06610","00","006","GAS","0","0","0"
"06610","00","007","GAS","0","0","0"
"06610","00","008","GAS",".658","0","1.222"
"06612","00","002","GAS","102.893","0","149.99"
"06612","00","003","GAS","1.643","0","2.054"
"06612","00","005","GAS","4.109","0","11.092"
"06613","00","001","GAS","3.2","0","3.9"
"06613","00","002","GAS",".072","0","0"
"06613","00","004","GAS","0",".8","0"
"06613","00","005","GAS","0",".01","0"
"06614","00","001","GAS","0",".024","0"
"06614","00","002","GAS","0",".013","0"
"06614","00","003","GAS","0",".422","0"
"06614","00","004","GAS","0",".018","0"
"06615","00","002","GAS","0",".41","0"
"06615","00","003","GAS","3.5","0","1.4"
"06620","00","001","GAS","246","75","54"
"06621","00","001","GAS","3.4","","5"
"06623","00","001","GAS","2.46","0","2.9"
"06623","00","002","GAS","0","4.569","0"
"06623","00","004","GAS","0",".023","0"
"06627","00","001","GAS",".66","0",".887"
"06629","00","001","GAS",".193","0",".469"
"06629","00","002","GAS",".874","0",".72"
"06629","00","003","GAS",".704","",".712"
"06630","00","001","GAS",".213",".097",".038"
"06633","00","001","GAS","57.555","0","42.466"
"06633","00","004","GAS",".011","0","2.215"
"06633","00","006","GAS","0","0","0"
"06633","00","007","GAS",".007","0",".002"
"06636","00","004","GAS","77.817","0","0"
"06636","00","005","GAS","9.81",".299","0"
"06636","00","006","GAS","4.522","0","0"
"06637","00","001","GAS",".471","0",".047"
"06637","00","002","GAS","31.043","19.577","0"
"06637","00","003","GAS","15.092","0","15.735"
"06638","00","002","GAS",".346","0",".081"
"06638","00","005","GAS","7.953","0",".095"
"06639","00","001","GAS",".37","0",".104"
"06639","00","002","GAS","0",".033","0"
"06639","00","003","GAS","5.95","0","4.818"
"06644","00","001","GAS","1.513","","5.318"
"06646","00","001","GAS","28.731","","54.715"
"06647","00","003","GAS","13.96","0","43.989"
"06647","00","006","GAS","6.79","0","3.45"
"06648","00","001","GAS","6.3","0","5"
"06652","00","003","GAS","",".065",""
"06652","00","004","GAS","","6.7",""
"06652","00","005","GAS","",".31",""
"06655","00","001","GAS","34.975","0","59.894"
"06655","00","003","","","",""
"06655","00","005","GAS","0","0","0"
"06656","00","002","GAS",".54","",".114"
"06657","00","001","GAS",".334","0","7.703"
"06658","00","001","GAS","0","114.733","0"
"06661","00","001","GAS","5.106","1.541","0"
"06668","00","002","GAS","0",".301","0"
"06668","00","003","GAS",".285","0",".5"
"06669","00","002","GAS","175.277","0","233.337"
"06672","00","002","GAS",".2","0",".221"
"06672","00","003","GAS","0","0","0"
"06679","00","001","GAS",".2","0",".443"
"06680","00","001","GAS","20.045","9.691","4.377"
"06681","00","002","GAS","21.732","0","9.001"
"06681","00","005","GAS","0","4.575","0"
"06682","00","001","GAS","","",""
"06682","00","003","GAS","","4.054",""
"06685","00","001","GAS",".034",".001","0"
"06687","00","002","GAS",".005","0",".018"
"06690","00","001","GAS",".943","",".863"
"06690","00","002","GAS",".474","","1.174"
"06692","00","001","GAS","0",".37","0"
"06694","00","001","GAS","0","0","0"
"06696","00","001","GAS",".007","",""
"06696","00","003","GAS","22.036","16.133","9.837"
"06697","00","001","GAS","","",""
"06698","00","001","GAS","2.395","0","0"
"06700","00","001","GAS","",".018",""
"06709","00","001","GAS",".2","0",".73"
"06710","00","001","GAS","1.561","",".112"
"06710","00","002","GAS","",".024",""
"06710","00","004","GAS","","",""
"06710","00","005","GAS","",".095",""
"06715","00","001","GAS",".015","0",".013"
"06715","00","002","GAS","48.859","0","48.966"
"06715","00","003","GAS","8.528","0","1.41"
"06715","00","004","GAS","0",".302","0"
"06721","00","002","GAS","",".004",""
"06731","00","004","GAS","0","0","0"
"06731","00","005","GAS","0","0","0"
"06738","00","002","GAS","8.258","","4.142"
"06738","00","003","GAS",".166","",".374"
"06740","00","001","GAS","0","15.23","0"
"06741","00","001","GAS",".134","0",".067"
"06741","00","002","GAS",".674","0",".048"
"06741","00","003","GAS","100.468","30.643","0"
"06742","00","007","GAS","0",".011","0"
"06742","00","008","","0","0","0"
"06743","00","001","GAS","238.693","0","117.006"
"06744","00","003","GAS","0",".032","0"
"06745","00","001","GAS","","1.45",""
"06746","00","001","GAS","","",""
"06747","00","002","GAS","",".551",""
"06747","00","003","GAS","",".064",""
"06748","00","001","GAS",".702","","11.671"
"06749","00","001","GAS","",".005",""
"06749","00","002","GAS","",".005",""
"06750","00","001","GAS","","",""
"06752","00","001","GAS","","",""
"06758","00","001","GAS",".397","0","0"
"06759","00","001","GAS","4.303","0","4.058"
"06762","00","001","GAS","0","39.412","0"
"06767","00","003","GAS","292.913","0","305.646"
"06767","00","004","","","",""
"06767","00","005","","","",""
"06767","00","006","GAS","23.3","0","11.038"
"06767","00","007","GAS","0",".104","0"
"06767","00","008","GAS","58.954","0","20.319"
"06768","00","003","GAS",".228","0",".774"
"06770","00","003","GAS","0","0","0"
"06771","00","003","GAS","0","0","0"
"06773","00","004","","","",""
"06773","00","005","","","",""
"06773","00","006","GAS",".629","0","0"
"06773","00","007","GAS","1.8",".602","0"
"06773","00","008","GAS","0","0","0"
"06774","00","001","GAS","",".003",""
"06775","00","001","GAS","",".038",""
"06775","00","002","GAS","",".002",""
"06778","00","001","GAS",".107","",".436"
"06781","00","001","GAS","1.99","","9.657"
"06781","00","002","GAS","110.274","","52.874"
"06781","00","003","GAS","2.835","","2.111"
"06783","00","001","GAS",".356","0",".457"
"06784","00","001","GAS","","",""
"06785","00","001","GAS",".952","6.74","1.181"
"06785","00","002","GAS","",".004",""
"06786","00","001","GAS",".221","0",".352"
"06788","00","001","GAS","","",""
"06788","00","002","GAS","","",""
"06793","00","003","GAS","61.437","","65.936"
"06793","00","004","GAS","34.441","","39.583"
"06794","00","002","GAS",".402",".148",".033"
"06794","00","003","GAS","",".053",""
"06797","00","001","GAS","28.053","0","0"
"06797","00","002","GAS","325.348","0","0"
"06797","00","003","GAS",".043","0","0"
"06806","00","001","GAS","403.3","","398.6"
"06808","00","002","GAS","0","0","0"
"06809","00","001","GAS",".581","0",".015"
"06809","00","002","GAS",".06","0",".153"
"06810","00","001","GAS","59.992","","87.79"
"06814","00","002","GAS","14.371","0","7.958"
"06814","00","003","GAS","0",".804","0"
"06815","00","001","GAS","0",".092","0"
"06815","00","002","GAS","80.164","0","31.737"
"06819","00","001","GAS","34.844","0","2.381"
"06820","00","001","GAS",".5","0","2.397"
"06821","00","005","GAS","0","0","0"
