"GAS_INJ FILE"
"Wa num","Compltn event seq","Serv period","Uwi","Area code","Formtn code","Pool seq","Gas inj vol","Gas inj days","Wellhd Press (kPa)","Gas inj cum","Project Code"
"06841","00","199511","200A046L094A1300","0200","2700","A","2545.9","2.1","","1935498.8","02"
"06841","00","199512","200A046L094A1300","0200","2700","A","659.7",".7","","1936158.5","02"
"06841","00","199604","200A046L094A1300","0200","2700","A","7693.6","7.7","","1943852.1","02"
"06841","00","199605","200A046L094A1300","0200","2700","A","20930.5","18","","1964782.6","02"
"06841","00","199606","200A046L094A1300","0200","2700","A","20533.9","14.5","","1985316.5","02"
"06841","00","199607","200A046L094A1300","0200","2700","A","53700.3","31","","2039016.8","02"
"06841","00","199608","200A046L094A1300","0200","2700","A","40476.9","25.9","","2079493.7","02"
"06841","00","199609","200A046L094A1300","0200","2700","A","34711.7","27.9","","2114205.4","02"
"06841","00","199610","200A046L094A1300","0200","2700","A","17789.7","19.2","","2131995.1","02"
"06841","00","199704","200A046L094A1300","0200","2700","A","11685.4","12.8","","2143680.5","02"
"06841","00","199705","200A046L094A1300","0200","2700","A","43709.6","31","","2187390.1","02"
"06841","00","199706","200A046L094A1300","0200","2700","A","31944","20.5","","2219334.1","02"
"06841","00","199707","200A046L094A1300","0200","2700","A","45075.4","29.4","","2264409.5","02"
"06841","00","199708","200A046L094A1300","0200","2700","A","31068.4","26","","2295477.9","02"
"06841","00","199709","200A046L094A1300","0200","2700","A","31068.5","26","","2326546.4","02"
"06841","00","199710","200A046L094A1300","0200","2700","A","18334","16.8","","2344880.4","02"
"06841","00","199803","200A046L094A1300","0200","2700","A","623.7",".6","","2345504.1","02"
"06841","00","199804","200A046L094A1300","0200","2700","A","5717","0","","2351221.1","02"
"06841","00","199805","200A046L094A1300","0200","2700","A","26400","30.9","","2377621.1","02"
"06841","00","199806","200A046L094A1300","0200","2700","A","25379","28","","2403000.1","02"
"06841","00","199807","200A046L094A1300","0200","2700","A","30694","31","","2433694.1","02"
"06841","00","199808","200A046L094A1300","0200","2700","A","19119.2","25.1","","2452813.3","02"
"06841","00","199809","200A046L094A1300","0200","2700","A","22023","28.6","","2474836.3","02"
"06841","00","199810","200A046L094A1300","0200","2700","A","12397","21.9","","2487233.3","02"
"06841","00","199904","200A046L094A1300","0200","2700","A","6566","8.4","","2493799.3","02"
"06841","00","199905","200A046L094A1300","0200","2700","A","12414","19.4","","2506213.3","02"
"06841","00","199906","200A046L094A1300","0200","2700","A","23079","28","","2529292.3","02"
"06841","00","199907","200A046L094A1300","0200","2700","A","30495","31","","2559787.3","02"
"06841","00","199908","200A046L094A1300","0200","2700","A","20588","27.5","","2580375.3","02"
"06841","00","199909","200A046L094A1300","0200","2700","A","20219","28.8","","2600594.3","02"
"06841","00","199910","200A046L094A1300","0200","2700","A","1577","2.6","","2602171.3","02"
"06841","00","200004","200A046L094A1300","0200","2700","A","15707","20.3","","2617878.3","02"
"06841","00","200005","200A046L094A1300","0200","2700","A","20423","27","","2638301.3","02"
"06841","00","200006","200A046L094A1300","0200","2700","A","23802","30","","2662103.3","02"
"06841","00","200007","200A046L094A1300","0200","2700","A","23222","28.1","","2685325.3","02"
"06841","00","200008","200A046L094A1300","0200","2700","A","21610","31","","2706935.3","02"
"06841","00","200009","200A046L094A1300","0200","2700","A","11469","16.5","","2718404.3","02"
"06841","00","200010","200A046L094A1300","0200","2700","A","26419","23.7","","2744823.3","02"
"06841","00","200104","200A046L094A1300","0200","2700","A","14024","20.2","","2758847.3","02"
"06841","00","200105","200A046L094A1300","0200","2700","A","24593","30.1","","2783440.3","02"
"06841","00","200106","200A046L094A1300","0200","2700","A","22288","29.4","","2805728.3","02"
"06841","00","200107","200A046L094A1300","0200","2700","A","19465","29.5","","2825193.3","02"
"06841","00","200108","200A046L094A1300","0200","2700","A","19082","31","","2844275.3","02"
"06841","00","200109","200A046L094A1300","0200","2700","A","17739","29.9","","2862014.3","02"
"06841","00","200110","200A046L094A1300","0200","2700","A","2037","4.3","","2864051.3","02"
"06841","00","200111","200A046L094A1300","0200","2700","A","6998","13.3","","2871049.3","02"
"06841","00","200204","200A046L094A1300","0200","2700","A","18551","15.8","","2889600.3","02"
"06841","00","200205","200A046L094A1300","0200","2700","A","30615","30","","2920215.3","02"
"06841","00","200206","200A046L094A1300","0200","2700","A","21685","25.1","","2941900.3","02"
"06841","00","200207","200A046L094A1300","0200","2700","A","16590","25.3","","2958490.3","02"
"06841","00","200208","200A046L094A1300","0200","2700","A","11569","22","","2970059.3","02"
"06841","00","200209","200A046L094A1300","0200","2700","A","1844","2.6","","2971903.3","02"
"06841","00","200210","200A046L094A1300","0200","2700","A","5858","9.2","","2977761.3","02"
"06841","00","200304","200A046L094A1300","0200","2700","A","5637","9.2","","2983398.3","02"
"06841","00","200305","200A046L094A1300","0200","2700","A","7404","12","","2990802.3","02"
"06841","00","200306","200A046L094A1300","0200","2700","A","14913","15.6","","3005715.3","02"
"06841","00","200307","200A046L094A1300","0200","2700","A","12798","12.5","","3018513.3","02"
"06841","00","200308","200A046L094A1300","0200","2700","A","22402","30.8","","3040915.3","02"
"06841","00","200309","200A046L094A1300","0200","2700","A","23696","28.5","","3064611.3","02"
"06841","00","200310","200A046L094A1300","0200","2700","A","7283","10.1","","3071894.3","02"
"06841","00","200403","200A046L094A1300","0200","2700","A","1039","2","","3072933.3","02"
"06841","00","200405","200A046L094A1300","0200","2700","A","1034","1.2","","3073967.3","02"
"06841","00","200408","200A046L094A1300","0200","2700","A","13305","18.5","","3087272.3","02"
"06841","00","200409","200A046L094A1300","0200","2700","A","16504","20","","3103776.3","02"
"06841","00","200410","200A046L094A1300","0200","2700","A","10759","13.8","","3114535.3","02"
"06841","00","200411","200A046L094A1300","0200","2700","A","293",".5","","3114828.3","02"
"06841","00","200509","200A046L094A1300","0200","2700","A","1733","1.6","","3116561.3","02"
"06841","00","200510","200A046L094A1300","0200","2700","A","273.9",".3","","3116835.2","02"
"06841","00","200511","200A046L094A1300","0200","2700","A","4161.7","3.6","","3120996.9","02"
"06841","00","200603","200A046L094A1300","0200","2700","A","439","1","","3121435.9","02"
"06841","00","200604","200A046L094A1300","0200","2700","A","14712","14.2","","3136147.9","02"
"06841","00","200605","200A046L094A1300","0200","2700","A","13178","13.5","","3149325.9","02"
"06841","00","200606","200A046L094A1300","0200","2700","A","4824","6.3","","3154149.9","02"
"06841","00","200607","200A046L094A1300","0200","2700","A","5496","7.5","","3159645.9","02"
"06841","00","200608","200A046L094A1300","0200","2700","A","11996","16.6","","3171641.9","02"
"06841","00","200609","200A046L094A1300","0200","2700","A","22212","26.3","","3193853.9","02"
"06841","00","200610","200A046L094A1300","0200","2700","A","15498","19.4","0","3209351.9","02"
"06841","00","200703","200A046L094A1300","0200","2700","A","6070.9","7.8","","3215422.8","02"
"06841","00","200704","200A046L094A1300","0200","2700","A","15608.5","16","","3231031.3","02"
"06841","00","200705","200A046L094A1300","0200","2700","A","24231.2","23.8","","3255262.5","02"
"06841","00","200706","200A046L094A1300","0200","2700","A","21242.2","21.5","","3276504.7","02"
"06841","00","200707","200A046L094A1300","0200","2700","A","23411.3","28.6","","3299916","02"
"06841","00","200708","200A046L094A1300","0200","2700","A","24306","29.3","","3324222","02"
"06841","00","200709","200A046L094A1300","0200","2700","A","7119.1","9.3","","3331341.1","02"
"06841","00","200804","200A046L094A1300","0200","2700","A","35.6","0","","3331376.7","02"
"06841","00","200805","200A046L094A1300","0200","2700","A","26865.5","26.8","","3358242.2","02"
"06841","00","200806","200A046L094A1300","0200","2700","A","20014.9","30","","3378257.1","02"
"06841","00","200807","200A046L094A1300","0200","2700","A","573.6","1","","3378830.7","02"
"06841","00","200905","200A046L094A1300","0200","2700","A","540.9","1","","3379371.6","02"
"06841","00","201606","200A046L094A1300","0200","2700","A","377","3.1","8046","3379748.6","02"
"06841","00","201806","200A046L094A1300","0200","2700","A","14665.1","15","8224","3394413.7","02"
"06841","00","201807","200A046L094A1300","0200","2700","A","873",".9","8587","3395286.7","02"
"06841","00","201901","200A046L094A1300","0200","2700","A","886.1","1","9363","3396172.8","02"
"06841","00","201904","200A046L094A1300","0200","2700","A","517.6",".4","7933","3396690.4","02"
"06841","00","202004","200A046L094A1300","0200","2700","A","8114.3","9.8","5687","3404804.7","02"
"06841","00","202005","200A046L094A1300","0200","2700","A","15783.6","17.7","6825","3420588.3","02"
"06841","00","202006","200A046L094A1300","0200","2700","A","26653.9","27.8","8219","3447242.2","02"
"06841","00","202007","200A046L094A1300","0200","2700","A","7519.2","10.3","8425","3454761.4","02"
"06841","00","202009","200A046L094A1300","0200","2700","A","406.2",".6","10283","3455167.6","02"
"06841","00","202104","200A046L094A1300","0200","2700","A","11.3",".2","3802","3455178.9","02"
"06841","00","202105","200A046L094A1300","0200","2700","A","3272","5.7","5034","3458450.9","02"
"06841","00","202107","200A046L094A1300","0200","2700","A","3530.4","5.3","6789","3461981.3","02"
"06841","00","202108","200A046L094A1300","0200","2700","A","30755.3","29.2","9147","3492736.6","02"
"06841","00","202109","200A046L094A1300","0200","2700","A","19824.3","30","10229","3512560.9","02"
"06841","00","202110","200A046L094A1300","0200","2700","A","877.1","1.3","10345","3513438","02"
"06858","00","198908","200D055F093P1000","2100","4700","B","955.9","19.8","","955.9","03"
"06858","00","198909","200D055F093P1000","2100","4700","B","1383.6","29.5","","2339.5","03"
"06858","00","198910","200D055F093P1000","2100","4700","B","1255","29.4","","3594.5","03"
"06858","00","198911","200D055F093P1000","2100","4700","B","1250.6","27","","4845.1","03"
"06858","00","198912","200D055F093P1000","2100","4700","B","1203.9","27.6","","6049","03"
"06858","00","199001","200D055F093P1000","2100","4700","B","747.6","20.2","","6796.6","03"
"06858","00","199002","200D055F093P1000","2100","4700","B","1348.8","27.9","","8145.4","03"
"06858","00","199003","200D055F093P1000","2100","4700","B","1296.5","31","","9441.9","03"
"06858","00","199004","200D055F093P1000","2100","4700","B","1184.1","28","","10626","03"
"06858","00","199005","200D055F093P1000","2100","4700","B","1153.1","29.9","","11779.1","03"
"06858","00","199006","200D055F093P1000","2100","4700","B","842.8","21.8","","12621.9","03"
"06858","00","199007","200D055F093P1000","2100","4700","B","1616.4","30.4","","14238.3","03"
"06858","00","199008","200D055F093P1000","2100","4700","B","1308","29","","15546.3","03"
"06858","00","199009","200D055F093P1000","2100","4700","B","988.9","22.2","","16535.2","03"
"06858","00","199010","200D055F093P1000","2100","4700","B","967.2","31","","17502.4","03"
"06858","00","199011","200D055F093P1000","2100","4700","B","1671.8","22","","19174.2","03"
"06858","00","199012","200D055F093P1000","2100","4700","B","1889.8","29.9","","21064","03"
"06858","00","199101","200D055F093P1000","2100","4700","B","1101.8","29.1","","22165.8","03"
"06858","00","199102","200D055F093P1000","2100","4700","B","1862","27.6","","24027.8","03"
"06858","00","199103","200D055F093P1000","2100","4700","B","2612","30.9","","26639.8","03"
"06858","00","199104","200D055F093P1000","2100","4700","B","960","14.8","","27599.8","03"
"06858","00","199105","200D055F093P1000","2100","4700","B","2043.8","30.4","","29643.6","03"
"06858","00","199106","200D055F093P1000","2100","4700","B","2056.3","29.9","","31699.9","03"
"06858","00","199107","200D055F093P1000","2100","4700","B","1627.6","30.8","","33327.5","03"
"06858","00","199108","200D055F093P1000","2100","4700","B","2011.8","30.8","","35339.3","03"
"06858","00","199109","200D055F093P1000","2100","4700","B","2261","28.8","","37600.3","03"
"06858","00","199110","200D055F093P1000","2100","4700","B","2774","31","","40374.3","03"
"06858","00","199111","200D055F093P1000","2100","4700","B","3402.1","30","","43776.4","03"
"06858","00","199112","200D055F093P1000","2100","4700","B","3043","30.8","","46819.4","03"
"06858","00","199201","200D055F093P1000","2100","4700","B","3338.9","30.3","","50158.3","03"
"06858","00","199202","200D055F093P1000","2100","4700","B","4047.7","29","","54206","03"
"06858","00","199203","200D055F093P1000","2100","4700","B","4106.6","30.4","","58312.6","03"
"06858","00","199204","200D055F093P1000","2100","4700","B","4256.2","29.9","","62568.8","03"
"06858","00","199205","200D055F093P1000","2100","4700","B","4958.8","31","","67527.6","03"
"06858","00","199206","200D055F093P1000","2100","4700","B","3753.1","30","","71280.7","03"
"06858","00","199207","200D055F093P1000","2100","4700","B","4627.2","31","","75907.9","03"
"06858","00","199208","200D055F093P1000","2100","4700","B","4449.3","30.9","","80357.2","03"
"06858","00","199209","200D055F093P1000","2100","4700","B","2896.7","18.2","","83253.9","03"
"06858","00","199210","200D055F093P1000","2100","4700","B","7203.1","30.8","","90457","03"
"06858","00","199211","200D055F093P1000","2100","4700","B","6922.3","29.9","","97379.3","03"
"06858","00","199212","200D055F093P1000","2100","4700","B","7735.9","30","","105115.2","03"
"06858","00","199301","200D055F093P1000","2100","4700","B","7403.2","31","","112518.4","03"
"06858","00","199302","200D055F093P1000","2100","4700","B","6547.4","27.9","","119065.8","03"
"06858","00","199303","200D055F093P1000","2100","4700","B","5676.8","27.8","","124742.6","03"
"06858","00","199304","200D055F093P1000","2100","4700","B","3638.1","18.8","","128380.7","03"
"06858","00","199305","200D055F093P1000","2100","4700","B","5834.1","29.8","","134214.8","03"
"06858","00","199306","200D055F093P1000","2100","4700","B","7405.5","30","","141620.3","03"
"06858","00","199307","200D055F093P1000","2100","4700","B","7401.6","30.9","","149021.9","03"
"06858","00","199308","200D055F093P1000","2100","4700","B","7798.1","31","","156820","03"
"06858","00","199309","200D055F093P1000","2100","4700","B","7295.8","30","","164115.8","03"
"06858","00","199310","200D055F093P1000","2100","4700","B","8261.8","30.6","","172377.6","03"
"06858","00","199311","200D055F093P1000","2100","4700","B","7911.5","30","","180289.1","03"
"06858","00","199312","200D055F093P1000","2100","4700","B","8012.5","31","","188301.6","03"
"06858","00","199401","200D055F093P1000","2100","4700","B","8064","31","","196365.6","03"
"06858","00","199402","200D055F093P1000","2100","4700","B","6643.8","28","","203009.4","03"
"06858","00","199403","200D055F093P1000","2100","4700","B","7404","30.8","","210413.4","03"
"06858","00","199404","200D055F093P1000","2100","4700","B","7073.8","30","","217487.2","03"
"06858","00","199405","200D055F093P1000","2100","4700","B","5817.6","27.7","","223304.8","03"
"06858","00","199406","200D055F093P1000","2100","4700","B","6006.9","30","","229311.7","03"
"06858","00","199407","200D055F093P1000","2100","4700","B","6448.1","31","","235759.8","03"
"06858","00","199408","200D055F093P1000","2100","4700","B","6191.4","31","","241951.2","03"
"06858","00","199409","200D055F093P1000","2100","4700","B","6354.6","30","","248305.8","03"
"06858","00","199410","200D055F093P1000","2100","4700","B","6415.1","31","","254720.9","03"
"06858","00","199411","200D055F093P1000","2100","4700","B","6462.4","30","","261183.3","03"
"06858","00","199412","200D055F093P1000","2100","4700","B","7233.4","30.9","","268416.7","03"
"06858","00","199501","200D055F093P1000","2100","4700","B","6260","31","","274676.7","03"
"06858","00","199502","200D055F093P1000","2100","4700","B","5575.8","27.9","","280252.5","03"
"06858","00","199503","200D055F093P1000","2100","4700","B","6022.3","31","","286274.8","03"
"06858","00","199504","200D055F093P1000","2100","4700","B","5866.2","29.9","","292141","03"
"06858","00","199505","200D055F093P1000","2100","4700","B","4607.8","27.3","","296748.8","03"
"06858","00","199506","200D055F093P1000","2100","4700","B","5493.3","29.9","","302242.1","03"
"06858","00","199507","200D055F093P1000","2100","4700","B","5675.3","30.9","","307917.4","03"
"06858","00","199508","200D055F093P1000","2100","4700","B","5309.1","30.9","","313226.5","03"
"06858","00","199509","200D055F093P1000","2100","4700","B","5254.8","29.9","","318481.3","03"
"06858","00","199510","200D055F093P1000","2100","4700","B","5904.7","31","","324386","03"
"06858","00","199511","200D055F093P1000","2100","4700","B","5589.3","30","","329975.3","03"
"06858","00","199512","200D055F093P1000","2100","4700","B","5954.3","31","","335929.6","03"
"06858","00","199601","200D055F093P1000","2100","4700","B","5475.4","31","","341405","03"
"06858","00","199602","200D055F093P1000","2100","4700","B","5233.2","29","","346638.2","03"
"06858","00","199603","200D055F093P1000","2100","4700","B","5638.9","31","","352277.1","03"
"06858","00","199604","200D055F093P1000","2100","4700","B","5772.3","30","","358049.4","03"
"06858","00","199605","200D055F093P1000","2100","4700","B","5131.1","27.7","","363180.5","03"
"06858","00","199606","200D055F093P1000","2100","4700","B","5255.8","30","","368436.3","03"
"06858","00","199607","200D055F093P1000","2100","4700","B","5566.3","30.9","","374002.6","03"
"06858","00","199608","200D055F093P1000","2100","4700","B","4804.8","31","","378807.4","03"
"06858","00","199609","200D055F093P1000","2100","4700","B","5242.3","30","","384049.7","03"
"06858","00","199610","200D055F093P1000","2100","4700","B","5354.7","31","","389404.4","03"
"06858","00","199611","200D055F093P1000","2100","4700","B","5597.6","30","","395002","03"
"06858","00","199612","200D055F093P1000","2100","4700","B","5941.9","31","","400943.9","03"
"06858","00","199701","200D055F093P1000","2100","4700","B","5983.3","31","","406927.2","03"
"06858","00","199702","200D055F093P1000","2100","4700","B","5634.9","28","","412562.1","03"
"06858","00","199703","200D055F093P1000","2100","4700","B","6301.7","31","","418863.8","03"
"06858","00","199704","200D055F093P1000","2100","4700","B","3959","30","","422822.8","03"
"06858","00","199705","200D055F093P1000","2100","4700","B","5292.3","31","","428115.1","03"
"06858","00","199706","200D055F093P1000","2100","4700","B","4499.9","29.8","","432615","03"
"06858","00","199707","200D055F093P1000","2100","4700","B","4526","31","","437141","03"
"06858","00","199708","200D055F093P1000","2100","4700","B","4410.5","31","","441551.5","03"
"06858","00","199709","200D055F093P1000","2100","4700","B","3645.7","28.5","","445197.2","03"
"06858","00","199710","200D055F093P1000","2100","4700","B","3791.6","30.8","","448988.8","03"
"06858","00","199711","200D055F093P1000","2100","4700","B","3868.6","30","","452857.4","03"
"06858","00","199712","200D055F093P1000","2100","4700","B","3767.8","31","","456625.2","03"
"06858","00","199801","200D055F093P1000","2100","4700","B","3781.2","31","","460406.4","03"
"06858","00","199802","200D055F093P1000","2100","4700","B","3405.6","28","","463812","03"
"06858","00","199803","200D055F093P1000","2100","4700","B","3846.9","31","","467658.9","03"
"06858","00","199804","200D055F093P1000","2100","4700","B","3635.3","30","","471294.2","03"
"06858","00","199805","200D055F093P1000","2100","4700","B","3759.9","30.9","","475054.1","03"
"06858","00","199806","200D055F093P1000","2100","4700","B","3734.7","27.3","","478788.8","03"
"06858","00","199807","200D055F093P1000","2100","4700","B","4840.4","31","","483629.2","03"
"06858","00","199808","200D055F093P1000","2100","4700","B","4855","31","","488484.2","03"
"06858","00","199809","200D055F093P1000","2100","4700","B","3418.5","29.9","","491902.7","03"
"06858","00","199810","200D055F093P1000","2100","4700","B","3395.2","31","","495297.9","03"
"06858","00","199811","200D055F093P1000","2100","4700","B","3416","30.1","","498713.9","03"
"06858","00","199812","200D055F093P1000","2100","4700","B","3330.6","28.8","","502044.5","03"
"06858","00","199901","200D055F093P1000","2100","4700","B","4577.9","31","","506622.4","03"
"06858","00","199902","200D055F093P1000","2100","4700","B","2925.7","28","","509548.1","03"
"06858","00","199903","200D055F093P1000","2100","4700","B","3549.3","31","","513097.4","03"
"06858","00","199904","200D055F093P1000","2100","4700","B","3594.3","30","","516691.7","03"
"06858","00","199905","200D055F093P1000","2100","4700","B","3992.2","31","","520683.9","03"
"06858","00","199906","200D055F093P1000","2100","4700","B","3919.9","30.1","","524603.8","03"
"06858","00","199907","200D055F093P1000","2100","4700","B","4749.6","30.9","","529353.4","03"
"06858","00","199908","200D055F093P1000","2100","4700","B","5209.4","31","","534562.8","03"
"06858","00","199909","200D055F093P1000","2100","4700","B","3680.1","26.3","","538242.9","03"
"06858","00","199910","200D055F093P1000","2100","4700","B","5065.6","31","","543308.5","03"
"06858","00","199911","200D055F093P1000","2100","4700","B","4671.6","30.1","","547980.1","03"
"06858","00","199912","200D055F093P1000","2100","4700","B","3448","31","","551428.1","03"
"06858","00","200001","200D055F093P1000","2100","4700","B","4393","28.3","","555821.1","03"
"06858","00","200002","200D055F093P1000","2100","4700","B","4348.9","29","","560170","03"
"06858","00","200003","200D055F093P1000","2100","4700","B","5476.4","31","","565646.4","03"
"06858","00","200004","200D055F093P1000","2100","4700","B","3924.5","30","","569570.9","03"
"06858","00","200005","200D055F093P1000","2100","4700","B","4755.8","31","","574326.7","03"
"06858","00","200006","200D055F093P1000","2100","4700","B","4056","24.7","","578382.7","03"
"06858","00","200107","200D055F093P1000","2100","4700","B","639.2","9.8","","579021.9","03"
"06858","00","200108","200D055F093P1000","2100","4700","B","57.9","1.2","","579079.8","03"
"06859","00","199407","200D093C093P1000","2100","4700","G","344.2","5.8","","344.2","02"
"06859","00","199408","200D093C093P1000","2100","4700","G","1789.1","31","","2133.3","02"
"06859","00","199409","200D093C093P1000","2100","4700","G","1854.8","30","","3988.1","02"
"06859","00","199410","200D093C093P1000","2100","4700","G","1884.5","31","","5872.6","02"
"06859","00","199411","200D093C093P1000","2100","4700","G","1840.3","30","","7712.9","02"
"06859","00","199412","200D093C093P1000","2100","4700","G","2090.6","31","","9803.5","02"
"06859","00","199501","200D093C093P1000","2100","4700","G","2498.1","30.1","","12301.6","02"
"06859","00","199502","200D093C093P1000","2100","4700","G","2150.4","28","","14452","02"
"06859","00","199503","200D093C093P1000","2100","4700","G","2332.1","31","","16784.1","02"
"06859","00","199504","200D093C093P1000","2100","4700","G","2401.6","30","","19185.7","02"
"06859","00","199505","200D093C093P1000","2100","4700","G","2496.2","25.9","","21681.9","02"
"06859","00","199506","200D093C093P1000","2100","4700","G","2706","30","","24387.9","02"
"06859","00","199507","200D093C093P1000","2100","4700","G","3217.9","31","","27605.8","02"
"06859","00","199508","200D093C093P1000","2100","4700","G","3508.9","30.9","","31114.7","02"
"06859","00","199509","200D093C093P1000","2100","4700","G","3591.8","30","","34706.5","02"
"06859","00","199510","200D093C093P1000","2100","4700","G","3993","30.9","","38699.5","02"
"06859","00","199511","200D093C093P1000","2100","4700","G","3749.5","30","","42449","02"
"06859","00","199512","200D093C093P1000","2100","4700","G","4218.1","31","","46667.1","02"
"06859","00","199601","200D093C093P1000","2100","4700","G","4763.1","31","","51430.2","02"
"06859","00","199602","200D093C093P1000","2100","4700","G","4936","29","","56366.2","02"
"06859","00","199603","200D093C093P1000","2100","4700","G","4915.3","31","","61281.5","02"
"06859","00","199604","200D093C093P1000","2100","4700","G","4741.8","30","","66023.3","02"
"06859","00","199605","200D093C093P1000","2100","4700","G","3871.7","28.6","","69895","02"
"06859","00","199606","200D093C093P1000","2100","4700","G","4237.6","30","","74132.6","02"
"06859","00","199607","200D093C093P1000","2100","4700","G","4683","31","","78815.6","02"
"06859","00","199608","200D093C093P1000","2100","4700","G","3447.3","31","","82262.9","02"
"06859","00","199609","200D093C093P1000","2100","4700","G","3495.3","30","","85758.2","02"
"06859","00","199610","200D093C093P1000","2100","4700","G","4340.9","31","","90099.1","02"
"06859","00","199611","200D093C093P1000","2100","4700","G","4121.2","30","","94220.3","02"
"06859","00","199612","200D093C093P1000","2100","4700","G","4099.3","31","","98319.6","02"
"06859","00","199701","200D093C093P1000","2100","4700","G","3832.3","31","","102151.9","02"
"06859","00","199702","200D093C093P1000","2100","4700","G","3801","28","","105952.9","02"
"06859","00","199703","200D093C093P1000","2100","4700","G","4055.3","31","","110008.2","02"
"06859","00","199704","200D093C093P1000","2100","4700","G","2935.5","29.9","","112943.7","02"
"06859","00","199705","200D093C093P1000","2100","4700","G","3436.7","30.9","","116380.4","02"
"06859","00","199706","200D093C093P1000","2100","4700","G","3039.3","29.8","","119419.7","02"
"06859","00","199707","200D093C093P1000","2100","4700","G","2676.5","31","","122096.2","02"
"06859","00","199708","200D093C093P1000","2100","4700","G","2630.4","31","","124726.6","02"
"06859","00","199709","200D093C093P1000","2100","4700","G","2547.5","28","","127274.1","02"
"06859","00","199710","200D093C093P1000","2100","4700","G","2975.4","31","","130249.5","02"
"06859","00","199711","200D093C093P1000","2100","4700","G","2875.4","30","","133124.9","02"
"06859","00","199712","200D093C093P1000","2100","4700","G","1639.6","16","","134764.5","02"
"06859","00","199801","200D093C093P1000","2100","4700","G","1787.3","17.6","","136551.8","02"
"06859","00","199802","200D093C093P1000","2100","4700","G","3570.7","28","","140122.5","02"
"06859","00","199803","200D093C093P1000","2100","4700","G","3749.2","31","","143871.7","02"
"06859","00","199804","200D093C093P1000","2100","4700","G","3028.1","28.3","","146899.8","02"
"06859","00","199805","200D093C093P1000","2100","4700","G","3860.9","30.8","","150760.7","02"
"06859","00","199806","200D093C093P1000","2100","4700","G","3556.5","27.3","","154317.2","02"
"06859","00","199807","200D093C093P1000","2100","4700","G","3837","30.8","","158154.2","02"
"06859","00","199808","200D093C093P1000","2100","4700","G","3814.9","31","","161969.1","02"
"06859","00","199809","200D093C093P1000","2100","4700","G","3370.7","29.8","","165339.8","02"
"06859","00","199810","200D093C093P1000","2100","4700","G","3083.6","30.8","","168423.4","02"
"06859","00","199811","200D093C093P1000","2100","4700","G","2902.4","29.9","","171325.8","02"
"06859","00","199812","200D093C093P1000","2100","4700","G","2233.8","29.6","","173559.6","02"
"06859","00","199901","200D093C093P1000","2100","4700","G","2782.4","21.7","","176342","02"
"06859","00","199902","200D093C093P1000","2100","4700","G","5596.8","27.9","","181938.8","02"
"06859","00","199903","200D093C093P1000","2100","4700","G","5354.9","31","","187293.7","02"
"06859","00","199904","200D093C093P1000","2100","4700","G","4933.4","30","","192227.1","02"
"06859","00","199905","200D093C093P1000","2100","4700","G","4916","30.8","","197143.1","02"
"06859","00","199906","200D093C093P1000","2100","4700","G","4809","29.8","","201952.1","02"
"06859","00","199907","200D093C093P1000","2100","4700","G","4196.7","31","","206148.8","02"
"06859","00","199908","200D093C093P1000","2100","4700","G","2946.3","30.7","","209095.1","02"
"06859","00","199909","200D093C093P1000","2100","4700","G","3977.5","30","","213072.6","02"
"06859","00","199910","200D093C093P1000","2100","4700","G","4355.9","31","","217428.5","02"
"06859","00","199911","200D093C093P1000","2100","4700","G","4348.2","30","","221776.7","02"
"06859","00","199912","200D093C093P1000","2100","4700","G","6142.1","31","","227918.8","02"
"06859","00","200001","200D093C093P1000","2100","4700","G","5223.7","31","","233142.5","02"
"06859","00","200002","200D093C093P1000","2100","4700","G","4349.4","29","","237491.9","02"
"06859","00","200003","200D093C093P1000","2100","4700","G","3588.1","26.8","","241080","02"
"06859","00","200004","200D093C093P1000","2100","4700","G","4044.2","30","","245124.2","02"
"06859","00","200005","200D093C093P1000","2100","4700","G","4298.4","30.8","","249422.6","02"
"06859","00","200006","200D093C093P1000","2100","4700","G","3394.8","28.2","","252817.4","02"
"06859","00","200007","200D093C093P1000","2100","4700","G","4759.8","30.6","","257577.2","02"
"06859","00","200008","200D093C093P1000","2100","4700","G","3466.9","30.9","","261044.1","02"
"06859","00","200009","200D093C093P1000","2100","4700","G","1161.2","14.4","","262205.3","02"
"06859","00","200010","200D093C093P1000","2100","4700","G","1210.3","12.6","","263415.6","02"
"06859","00","200011","200D093C093P1000","2100","4700","G","3115","27.7","","266530.6","02"
"06859","00","200012","200D093C093P1000","2100","4700","G","4788.1","29.8","","271318.7","02"
"06859","00","200101","200D093C093P1000","2100","4700","G","5777.1","30.9","","277095.8","02"
"06859","00","200102","200D093C093P1000","2100","4700","G","5882.1","27.3","","282977.9","02"
"06859","00","200103","200D093C093P1000","2100","4700","G","4034.8","30.2","","287012.7","02"
"06859","00","200104","200D093C093P1000","2100","4700","G","2688.4","28.5","","289701.1","02"
"06859","00","200105","200D093C093P1000","2100","4700","G","1362.3","15.7","","291063.4","02"
"06859","00","200106","200D093C093P1000","2100","4700","G","2394.1","29.5","","293457.5","02"
"06859","00","200107","200D093C093P1000","2100","4700","G","623.7","9","","294081.2","02"
"06886","00","199310","202D071C093P1000","2100","4700","D","429.9","9.5","","429.9","03"
"06886","00","199311","202D071C093P1000","2100","4700","D","1218.1","30","","1648","03"
